Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1 Name,Agent1 Number,Agent2 Name,Agent2 Number,PropertyId,image_urls,Url
"23 Madigan Drive, Glen Waverley, Vic 3150","$1,700,000 - $1,790,000",4,2,661m²,2,"Brilliantly placed on a double school zone and ready to move in. This single storey home is situated in a peaceful and tranquil environment yet minutes away from all the daily hustle and bustle. It is within short distances to a variety of amenities, public transport, railway stations, recreational facilities and highly sought-after educational institutions. It is perfect for family living and entertaining.,A welcoming door opens to reveal a spacious foyer leading through to a formal lounge basked in natural light and a study/home office. The light-filled living and functional areas are well interconnected, permitting larger gatherings of family and friends, and enabling everyone to mingle freely from the large formal lounge to the dining room, modern kitchen with new cooktop and rangehood, breakfast bar with great bench and cupboard space, and the rumpus room has its own access out onto the large covered patio and child friendly garden. There is a common bathroom with inset bathtub, a separate shower room and a toilet which adequately caters for everyone's needs.,Features:,- 4 bedrooms, 2 livings, a study/home office, 2 bathrooms and a double garage,- Floor-to-ceiling windows in both livings, dining and study/home office give a space the feeling of open, airy elegance with abundant natural light,- Master bedroom is located in the rear of the house provides silence, privacy with roses view of rear garden, built-in-robes and a large ensuite. According to feng shui, this is undoubtedly the best location for the master bedroom. It is away from any main traffic, meaning it is away from any other energy present within the home. Keeping it to the back keeps the bedroom safe and nourished with powerful energy.,- Additional 3 well-sized bedrooms with built-in-robes ,- A family bathroom with inset bathtub and separate toilet,- A 5.225kW solar system, evaporative cooling system, ducted gas heating, garden shed, a double remote controlled garage door with a roller door to the rear with drive-thru access for recreational vehicle storage,Conveniently located:,• Bus stops: 600m – 1.6 km,• Glen Waverley train station: 3.3 km / catch a direct bus,• Easy access to M1 freeway,Education:,• Mount View Primary (State Overall Score 99): 700m / 10 mins walk,• Caulfield Grammar School, Wheelers Hill: 2 km / 3 mins drive,• Brentwood Secondary College (State Overall Score 96): 3.5 km / catch a direct bus,• Wesley College Glen Waverley (State Overall Score 97): 4.4 km / catch a direct bus,• Monash University Clayton: 8.4 km / catch buses,Shopping, Dining & Entertainment Precinct:,• Kerrie Road local shops: 2 km / catch a direct bus,• The Glen Shopping Centre / Kingsway Dining & Entertainment Precinct: 3 km / catch a direct bus,• Big Watermelon Bushy Park: 4.6 km,• Burwood One (24 hour Coles & Kmart): 7.2 km / catch a direct bus,• Chadstone Shopping Centre (claims to be the biggest in the Southern Hemisphere): 10.8 km,Recreation & Reserve:,• Atheldene Drive Reserve: 400m,• Dandenong Creek Trail: 1 km,• Glen Waverley Sports Hub: 1.3 km,• Glen Waverley Golf Course: 1.3 km,• Jells Park: 1.9 km / catch a direct bus,• Monash Aquatic & Recreation Centre, Glen Waverley Tennis Club, Central Reserve - A multi-purpose sporting reserve, Glen Waverley Community Centre and the Glen Waverley Bowls Club. It includes a skate park, rope climbing spiral net, playground, BBQ facilities and pavilions: 3.4 km / catch a direct bus,Medical Centre:,• Waverley Medical Centre: 2.4 km  ,• The Glen Medical Centre: 3.2 km,• Waverley Private Hospital: 4.5 km,• Monash Medical Centre: 10 km,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. The fixtures, fittings, appliances and services have not been tested and no guarantee as to their functionality or efficiency can be provided. Distances and timings are approximate. Prospect purchasers should independently verify the information contained in this document and refer to the due diligence check-list provided by consumer affairs. Click on the link for a copy of the due diligence check-list: http://www.consumer.vic.gov.au/duediligencechecklist,    ",Yin Yin Loh,0410052131,,,144622484,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b8e3f5f36cb1a12667ebee2beddea682129faa9432518e6f6f1c3a1ec813654e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/035a4ab34ac3ee97fb666193b56616510aef4b3c56e4df7de46aaa8276815c21/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/035a4ab34ac3ee97fb666193b56616510aef4b3c56e4df7de46aaa8276815c21/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/549c970c3609fba4daf86641ab70ef817e951c105a4f2319a997cf3b70fef526/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/962f1dc69b5a1e62ca4d5e6ed3d88c5dbf5e72cf6ce77c4c6d87ca4d908116bc/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144622484
"1/404 Springvale Road, Glen Waverley, Vic 3150","$800,000 - $850,000",2,2,312m²,1,"Bright and brilliantly spacious, this single level unit is the perfect match for first homebuyers, downsizers and investors searching for a life of convenience in the Brentwood Secondary Zone (STSA). ,Casting a splendid first impression, the generously sized living and dining zone bathes in natural light and offers plenty of space to relax at home with room to set up a study desk, lounge suite and dining table. ,The adjoining kitchen is neatly presented and boasts the appeal of Westinghouse appliances including a gas stove, oven and dishwasher, while sliding doors open onto a private courtyard that's the perfect setting for summer entertaining. ,Opening off the hallway, the two bedrooms each benefit from robes and incorporate a master bedroom with walk-in-robe and ensuite, supplemented by a family bathroom and separate toilet. ,Furthermore, the home includes a laundry, ducted heating, split system air conditioning, alarm, cloak closet plus a single garage with internal access and driveway parking space for a 2nd car. ,Just across from Central Reserve and close to The Glen, buses, Glen Waverley Station, Monash Aquatic Centre, Glen Waverley South Primary, Brentwood Secondary, Monash Uni and freeways. , ",Jenny Gao,0467092216,,,144356256,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ce63c10bfd0fcdc16565c951d922fd722ac878627041f04ca1a26f08c243c1bc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dce3291c90928bdd32f1181ea5850403bd5eca0a7548a0781b780d611b2b74c5/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dce3291c90928bdd32f1181ea5850403bd5eca0a7548a0781b780d611b2b74c5/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e077575e16a08d26c705a478ce9c335047604cc9d263beca6b96843b8dd58fde/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a02dfb29659f5870ae641a3abd8aba9e1f243394e32009ecf663a8c2df201d02/image.jpg",https://www.realestate.com.au/property-unit-vic-glen+waverley-144356256
"17 Cooper Avenue, Glen Waverley, Vic 3150","$1,350,000 - $1,450,000",5,2,690m²,2,"Overflowing with accommodation for the growing family, this generous home sits on 690sqm approx. and offers the appeal of a single level layout with polished floorboards highlighting the living spaces and paved entertaining for outdoor gatherings with friends. Prized for its placement in the Brentwood Secondary Catchment (STSA), the home's floorplan sees the front of the home focused on everyday life with the lounge room resting before a gas log fire and flowing through to a spacious dining zone. Stepping through to the kitchen, you'll appreciate the appeal of white cabinetry, polished floorboards and Bosch appliances including a gas stove, oven and dishwasher, while a breakfast bench provides space for quick meals. Catering for when friends drop by the northerly oriented backyard is accessed via sliding doors and opens onto a large, paved area and generous lawn area where children can happily play. Running along the hallway, the five robed bedrooms ensure every family member has their own space and include a master bedroom with wall-to-wall built-in-robes and stylish ensuite, supplemented by a family bathroom with separate toilet. Adding appeal, the home is further complemented by a full-sized laundry, ducted heating, split system air conditioning, high ceilings, garden shed, long side driveway plus a lock-up carport. Situated only a short stroll from Glen Waverley South Primary, Brentwood Secondary, Code Five café and buses, near Caulfield Grammar, Brandon Park Shopping Centre, Jells Park plus EastLink and Monash Freeway. ,Photo ID required at all open for inspections.",Darryl Wickham,0410554779,Alan Zhang,0402200098,144625560,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e1b41f74988cefe5b3eff740734839a7c2d83f369af0bf1768383a46615b3aed/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e1b41f74988cefe5b3eff740734839a7c2d83f369af0bf1768383a46615b3aed/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8966dc192b99f7ccbf392cc9c3eeb706914a068add7d83769712c115e8128df0/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/37f021e8373f688499563442fbf2332c0421c777a8b0082496aa6467baa0a50a/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144625560
"205/52-54 Osullivan Road, Glen Waverley, Vic 3150","$580,000 - $630,000",2,2,142m²,1,"Indulge in contemporary living at its finest with this exquisite Galleria apartment, basking in the warmth of northern sunlight and boasting a sleek, carefree design at the heart of Glen Waverley, adjacent to The Glen Shopping Centre. Situated on the 2nd floor, this apartment welcomes you with its modern charm, featuring an open-plan layout encompassing living, dining, and kitchen areas adorned with stylish floorboards, stone benches, an Ilve gas stove, Ilve oven, integrated Fisher & Paykel dishwasher, and a discreet fridge space. Floor-to-ceiling windows flood the space with northern light and seamlessly connect to the covered balcony, providing a perfect spot for soaking up the sun. The cozy carpeting in the two bedrooms enhances the sense of comfort, each equipped with mirrored built-in-robes. The master bedroom ensuite and family bathroom boast floor-to-ceiling tiles, elevating the luxurious feel. Additional amenities include a Euro laundry, ample storage, video intercom entry, reverse cycle heating/air-conditioning, double-glazed windows, as well as a basement parking space and storage area. Positioned directly opposite The Glen Shopping Centre and within the highly coveted Glen Waverley Secondary College Catchment (STSA), this residence offers easy access to Glen Waverley Primary, Wesley College, Kingsway restaurants, Village Cinemas, Strike Bowling, Glen Waverley Station, and bus stops. ,Photo ID is required for all open inspections.",Alan Zhang,0402200098,Li Morris,0402148988,144745884,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/99ba0b06df701e6bc7a122100f872d2a4efdd4c3f05cab4094946e3c41bc13e3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/99ba0b06df701e6bc7a122100f872d2a4efdd4c3f05cab4094946e3c41bc13e3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bfa9cea4063fd805e2c0e742b9779c34b50d698cf0f9d4ed3468b7d566d5be4d/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/039408556dc000d897f144b244dec7f618d7902792f297eb970bd8279d8d926c/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144745884
"15/60 Avendon Boulevard, Glen Waverley, Vic 3150","$820,000 - $840,000",3,2,252m²,2,"Unbeatable in location and with modern flair, this three bedroom ground floor apartment at Avendon Mansions is not one to miss.,This prestigious tree lined estate suits downsizing retirees, young families , first home buyers and investors wanting to secure this low maintenance living in prime location.,Beyond the lobby entrance , this apartment welcomes you with a spacious open plan living and dining area . Beautifully polished floors and a stunning renovated kitchen with gas cooktop, oven and dishwasher.,The 3 bedrooms are positioned along the hallway, the master bedroom with built in robes with an adjoining updated bathroom. Two additional bedrooms with built in robes all with space heaters and a central updated bathroom with separate bath and shower. Alongside is a large laundry room .Split system , heating and cooling for comfort all year round.,A huge balcony to sit and relax in this peaceful complex. Secure building entry, remote double lock up garage and intercom.,This is a rare opportunity to secure this apartment as many owners live here for many years.,Within the Glen Waverley secondary school zone (STSA),and Syndal South primary zone (STSA) , take a quick stroll to Syndal or Glen Waverley train stations and enjoy the surrounding parklands in the area. A short trip to The Glen and Kingsway dining, and with easy access to M1 and Eastlink freeways, this location truly has it all! ",Natalie Visic,0466527094,Shaun Lim,0449980304,144361092,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f9b394bf3e9cb1f45f350418ca5def9b06dfc501f2636b05ab638469ef9b8900/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f9b394bf3e9cb1f45f350418ca5def9b06dfc501f2636b05ab638469ef9b8900/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/08ddb1891ec2d212d4cf09743e6828fa3c87ac4163ebaced817dfd9cb2fc533e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f6588efb741c5a9a0d0e84f02d949bfa4c261a9c8092b3e0608db9495bcd44c7/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144361092
"808 & 810/2 Snedden Drive, Glen Waverley, Vic 3150","$2,100,000 - $2,300,000",5,4,142m²,3,"Custom designed to deliver a world of luxury across two interconnected apartments, this Sky Garden residence in a haven like no other with uninterrupted views of the Dandenong Ranges and a spectacular configuration that's certain to appeal to large or multi-generational families in the GWSC Catchment (STSA).,Prosperously placed on the 8th floor, you'll enter via apartment 808 and experience the glamour of an extravagant lounge and dining room that soak up panoramic views of the Dandenong and Yarra Ranges through an incredible bank of floor-to-ceiling windows. ,Fit for the consummate chef, the high-end kitchen is glamour packed and presents a lengthy breakfast bench, stone benches/splashbacks, Miele appliances including an induction stove, 900mm oven and integrated dishwasher, along with a fabulous butler's pantry and plumbing point for your fridge.,On New Year's Eve, you can step out onto the balcony to capture views of the fireworks over the CBD, while the three bedrooms include a king-sized master bedroom with dressing room and dual vanity ensuite, supplemented by a 2 nd bathroom and laundry.,A second covered balcony acts as a connecting point between the apartments, with residence 810 unfolding to reveal two robed bedrooms, including a master bedroom with built-in-robe and dual vanity ensuite, accompanied by an additional bathroom and Euro laundry.,Additionally enjoying Dandenong Ranges views, the open plan living, dining and kitchen flow over light-coloured floorboards and boast stone benches, Miele appliances plus a concealed fridge space.,Comforting both apartments, you'll appreciate split system heating/air-conditioning, double-glazed windows, video intercom entry, high ceilings plus the benefits of three basement parking spaces.,Rich in amenity, the Sky Garden complex provides a breath-taking array of lavish facilities including, but not limited to a sumptuous indoor pool, steam room, fully equipped gymnasium, calming yoga studio, cinema room, private treatment rooms, relaxed lounges, library, gourmet kitchen and dining rooms plus an expansive terrace where you can utilize the barbeque facilities or take a quiet stroll through the gardens.,Resting above The Glen Shopping Centre in the Glen Waverley Secondary Catchment (STSA), meters from dining precincts, Glen Waverley Train Station and buses, whilst close to Glen Waverley Primary, Wesley College plus EastLink and Monash Freeway.,Photo ID required at all open for inspections.",Alan Zhang,0402200098,Darryl Wickham,0410554779,144746724,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e8d363ecd6ecb280149ee223c8e4d0756137274652929346b0b41903776babb2/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e8d363ecd6ecb280149ee223c8e4d0756137274652929346b0b41903776babb2/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8c15f0afd4334768374ad85248edf45d4db43c5e141919593b0a901478f31c56/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2ab55ced8692a708cf9f086b405d5c79ea9747c35332c06187fe929b8cc76208/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144746724
"8 Moylan Road, Glen Waverley, Vic 3150",,6,3,725m²,2,"Occupying a prime corner allotment of 725sqm (approx) with vast 19.8m frontage, this 4 bedroom, 2 bathroom home plus fully self-contained 2 bedroom granny flat presents a wealth of opportunity just waiting to be explored. Sure to capture the attention of families, investors and developers, it offers excellent scope to breathe fresh life and completely renovate, or wipe the slate and build your dream residence or multiple townhouses, capitalising on dual street frontages (STCA). Lease out whilst planning for the future and make the most of a sought-after location within the Glendal Primary and GWSC zones, walking distance to Wesley College, The Glen Shopping Centre Glen Waverley train station, Glen Waverley North Reserve and close to Monash and EastLink Freeways.,*Please Note* Buxton Real Estate may refuse to provide further information about the property should you prefer not to disclose your Full Contact Details including Phone Number. Photo id required upon entering the property.",Zack Song,0430390209,Mannie Psarakis,0449656725,144627832,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/59268056c35adf1276a87dea2c916020c2a69cd87cd9b09f692a8b4a365d8f2a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e59fdbc031c3b68b6c91e6cfdcf8f86136ed66876d87088d9c3d9bab54990d6c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e59fdbc031c3b68b6c91e6cfdcf8f86136ed66876d87088d9c3d9bab54990d6c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dea26407f9212801a4f52af64e3c9d47b1139f10fa272935257a4654828ed351/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/54054112df46fe3b34261ab1b6261fdd19e41354c8e1f80f9c07149c6bf4e18c/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144627832
"308 Blackburn Road, Glen Waverley, Vic 3150","$1,250,000 - $1,375,000",4,1,697m²,2,"Ready to ignite your imagination, this classic home sits on an incredible 697sqm approx. rectangular allotment in the highly coveted Glen Waverley Secondary Zone and offers the perfect opportunity to invest in comfort or redevelop (STCA). ,Neatly presented and accessed via a circular driveway for easy entry and exit, the home's generous dimensions are ready to cater for the large family with four bedrooms providing ample accommodation, accompanied by a bathroom, powder room and separate toilet. ,Creating a central hub from which the home extends, the well-presented kitchen opens via a breakfast bench onto a meals zone with access through to a sunroom/lounge, while the dining room sits before the warmth of an open fireplace. ,Resting beneath a soaring ceiling, the family room allows the family to congregate together in the evening whilst enjoying direct access out to the backyard with paved entertaining zone. ,Comfortably appointed with ducted heating, evaporative cooling plus a carport parking space. ,Situated only a stone's throw from Syndal Station and Blackburn Rd shops, with easy access to Syndal South Primary, Glen Waverley Secondary, Huntingtower School, Wesley College, Kingsway restaurants, The Glen, Monash Aquatic Centre, Monash Uni and Monash Freeway. , ",Anita Meng,0410000898,Nuria Jewell,0450000898,144738096,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ce63c10bfd0fcdc16565c951d922fd722ac878627041f04ca1a26f08c243c1bc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f4c0d88583c10c91e0292337f3e1b7115398d3d839031fd1a8ab999f84dc30a8/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f4c0d88583c10c91e0292337f3e1b7115398d3d839031fd1a8ab999f84dc30a8/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/33cbaca9e605785823b238da755894d907887490a015d0e5653d0a724a71054e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/87c2ab0a8ef12a4da2a8fc46cfdfd42e4802fcebf677a0a2ad5803ddabb16eb6/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144738096
"16 Thomas Arnold Avenue, Glen Waverley, Vic 3150","FOR SALE  $1,930,000 - $1,970,000",5,2,522m²,2,"A celebration of classic elegance and contemporary craftsmanship, this one owner home is ready to wow with its balance of formal and family spaces, stylish poolside entertaining and placement in the Pinewood Primary and Brentwood Secondary Catchments (STSA). Unmatched in its beauty, the home's elevated façade is preceded by a manicured garden and verandah that guides you inside to where a formal lounge and dining room awaits and displays quality ceilings roses, cornices and skirting boards. Cutting-edge modern style is on show in the kitchen, meals and family room that boasts electric blinds, Roasted Peat floorboards, square set ceilings, a cantilever island breakfast bench, stone benches, filtered water tap, Bosch oven, combi oven/microwave and induction stove, integrated Asko dishwasher plus an integrated fridge/freezer. Sliding doors afford excellent cross ventilation and open onto a private courtyard and north-facing alfresco deck that sits beside the solar heated, inground pool boasting tropical surrounds plus a fitted umbrella. Adding further appeal, the home includes four robed bedrooms plus a study/5th bedroom with fitted electric sit/stand desk, while the master bedroom benefits from a walk-in-robe and renovated ensuite. Enhanced by a fashionable family bathroom, separate toilet, laundry with walk-in linen press, ducted heating, split system air conditioning, ceiling fans, high ceilings, oversized double garage with workbench and storage along with a rear roller door for trailer and recreational vehicle storage. Set in a prestigious pocket that's central to Pinewood Primary, Glen Waverley Secondary, Monash Uni, Pinewood Village, Monash Aquatic Centre, The Glen Shopping Centre, buses, trains plus EastLink and Monash Freeway. ,Photo ID required at all open for inspections.",Alan Zhang,0402200098,Darryl Wickham,0410554779,144361604,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b92dd31909178a227810170c1ceecbc0424515a6897cf63e2b563c482d302d8c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b92dd31909178a227810170c1ceecbc0424515a6897cf63e2b563c482d302d8c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4352c3f55a6be29ecce1583f71fed720e67f0dc949d2a02fd3c9f6de2f7caab5/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a2f853706449e9c247e8eaa94e77f4c1b3b5d37246aa4604730203fb0f7cd191/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144361604
"27 Kennedy Street, Glen Waverley, Vic 3150","$2,600,000 - $2,650,000",3,1,727m²,1,"Located in a remarkable area with unlimited potential, this rectangular allotment boasts an expansive frontage of around 17.7 meters and spans approximately 727 square meters. Offering breathtaking views of the mountains, this block features north-facing backyards, making it an ideal spot for building your dream home. Alternatively, this prime location within the highly sought-after Glen Waverley Secondary School Zone (STSA) offers a great opportunity for smart investors, builders, and developers to leave their mark.,This property is situated on one of the most convenient streets in Glen Waverley, providing easy access to various amenities such as The Glen Shopping Centre, Glen Waverley Secondary, Glen Waverley Primary, Glen Waverley Train Station, Kingsway restaurants, as well as the Monash and EastLink Freeways.",Qiao Tang,0425719979,,,141746368,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/3737f14f1bf1fb814627e045b4f562199461dac0d78ff98cb77d7d2fa98c832b/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b82d72a77a12329c86ae7b5565780dec319bc0b13a55f7799f04f00ffe0a8948/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b82d72a77a12329c86ae7b5565780dec319bc0b13a55f7799f04f00ffe0a8948/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/81387ca75bb69d06cb09859a80a0c3cdea59fe1ef00ae23737afe45234740288/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2f59b430a89e987c9628713e379f1420c6d0eb01e6ede5ad61e9ef531d8022d4/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-141746368
"31 Olinda Street, Glen Waverley, Vic 3150","$1,700,000 - $1,800,000",4,2,730m²,2,"Brilliantly positioned in one Glen Waverley’s most highly desired pockets, this comfortable 4 bedroom, 2 bathroom home delivers options for pursuing new home site plans (STCA), renovation or capitalizing on development potential for two 31/32sqm luxurious streetfront townhouses. Ideal for families seeking a move in ready or lease out opportunity, immaculate spaces provide an inviting lounge, kitchen, family/meals area with raked ceilings, ducted heating, split system AC, huge rear garden, tandem garage and ample off street parking. Zoned for Brentwood Secondary College, close to Glen Waverley South Primary, Brandon Park Shopping Centre, The Glen, Central Reserve, Glen Waverley train station, Wesley College and Freeway access.",Lily Chen,0403707888,Vincent Chang,0421030091,144231548,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ea5e3b04e2482bca21daa48fd13137daa6d456b70d8a2a54bfb5c808f1f4eaa4/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ea5e3b04e2482bca21daa48fd13137daa6d456b70d8a2a54bfb5c808f1f4eaa4/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/184678577a3080748b929484092fd7e6ccb9dd45f73055e29515d4101d211b93/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4e5eadb3557a38990abf652f7afc905b325df7cf995840b34cb2600ba5bdb99e/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144231548
"Address available on request, Glen Waverley, Vic 3150","$4,600,000 - $4,960,000",5,5,745m²,2,"**FOR MORE INFORMATION PLEASE CONTACT ON KERRY HUANG: 0450 989 955**,**This property is open for inspection. In accordance to the Victorian Government guidelines, only fully vaccinated people will be able to attend the open for inspection/and auction for this property. Please ensure to scan the QR code at the property and present your proof of vaccination prior to entry.**,Majestically elevated and embracing magnificent Ranges views, this striking family home has been comprehensively renovated to deliver luxury and style in the dual school catchments of Glen Waverley Secondary and Mount View Primary School. ,Beyond the glass panelled front door, the home opens to reveal a sumptuous living room that's enriched with a picture window framing views and accompanied by a spacious study/home office with excellent walk-in storage. Rising upstairs, a spacious lounge and dining room awaits your entertainment enjoyment and offers the appeal of a fire place plus multiple doors that extend out onto the fabulous front balcony with breathtaking Ranges views. The modern kitchen boasts quality appliances and rests alongside a spacious meals zone, while a private family room spans out onto the northerly oriented entertaining deck with Bali hut and adjoining low-maintenance backyard. Carried over the two levels, there are five bedrooms, including a master bedroom with built-in-robe and ensuite, supplemented by two designer bathrooms each with a toilet plus a separate 4th toilet and full-sized laundry with workbench. Further enhanced by ducted heating, split system air conditioning, high ceilings plus excellent off-street parking. ,Placed in the prized GWSC and Mount View Primary Catchments, within walking distance to The Glen Shopping Centre and Glen Waverley Train Station, near Monash and EastLink Freeways.,*Photo ID and mask are required on inspection.,*Due to COVID regulation and attendees limitations, attendees must register prior to attendance.,COVID ADVICE:,*All inspection attendees are required to wear a mask or face covering. Our Agents reserve the right to deny access to attendees where Covid instructions have not been adhered to.*,With the well being of and health of our staff, residents, clients and contractors as our main priority it is our responsibility to advise of the following processes we are implementing in line with the State Government and WHO regulations to prevent the spread of Covid-19:,Should you be experiencing any of the following, we request that you do not enter the property and advise our Agents before scheduling an inspection:,Are showing any symptoms of illness/cold/flu,Have tested positive or been in contact with someone who has Covid-19,Have returned from travel overseas the last 14 days,Are currently under quarantine,We thank you for your attention and respecting the health and safety of our workplace.",Kerry Huang,0450989955,Joyce Liu,0466968829,139687243,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5f15b69e682e41d438bfb76834d6237b1a1d594cdad1f88512e10c69e73f6a74/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5f15b69e682e41d438bfb76834d6237b1a1d594cdad1f88512e10c69e73f6a74/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a37f0674653eafc8cf434913db986dbea36d8193bbb636b3ac2918fc0345379a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1823338fa6e3b42776b5b1acf906295c8567cc057b8d982e24afed2ca10f15a1/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-139687243
