Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1 Name,Agent1 Number,Agent2 Name,Agent2 Number,PropertyId,image_urls,Url
"23 Madigan Drive, Glen Waverley, Vic 3150","$1,700,000 - $1,790,000",4,2,661m²,2,"Brilliantly placed on a double school zone and ready to move in. This single storey home is situated in a peaceful and tranquil environment yet minutes away from all the daily hustle and bustle. It is within short distances to a variety of amenities, public transport, railway stations, recreational facilities and highly sought-after educational institutions. It is perfect for family living and entertaining.,A welcoming door opens to reveal a spacious foyer leading through to a formal lounge basked in natural light and a study/home office. The light-filled living and functional areas are well interconnected, permitting larger gatherings of family and friends, and enabling everyone to mingle freely from the large formal lounge to the dining room, modern kitchen with new cooktop and rangehood, breakfast bar with great bench and cupboard space, and the rumpus room has its own access out onto the large covered patio and child friendly garden. There is a common bathroom with inset bathtub, a separate shower room and a toilet which adequately caters for everyone's needs.,Features:,- 4 bedrooms, 2 livings, a study/home office, 2 bathrooms and a double garage,- Floor-to-ceiling windows in both livings, dining and study/home office give a space the feeling of open, airy elegance with abundant natural light,- Master bedroom is located in the rear of the house provides silence, privacy with roses view of rear garden, built-in-robes and a large ensuite. According to feng shui, this is undoubtedly the best location for the master bedroom. It is away from any main traffic, meaning it is away from any other energy present within the home. Keeping it to the back keeps the bedroom safe and nourished with powerful energy.,- Additional 3 well-sized bedrooms with built-in-robes ,- A family bathroom with inset bathtub and separate toilet,- A 5.225kW solar system, evaporative cooling system, ducted gas heating, garden shed, a double remote controlled garage door with a roller door to the rear with drive-thru access for recreational vehicle storage,Conveniently located:,• Bus stops: 600m – 1.6 km,• Glen Waverley train station: 3.3 km / catch a direct bus,• Easy access to M1 freeway,Education:,• Mount View Primary (State Overall Score 99): 700m / 10 mins walk,• Caulfield Grammar School, Wheelers Hill: 2 km / 3 mins drive,• Brentwood Secondary College (State Overall Score 96): 3.5 km / catch a direct bus,• Wesley College Glen Waverley (State Overall Score 97): 4.4 km / catch a direct bus,• Monash University Clayton: 8.4 km / catch buses,Shopping, Dining & Entertainment Precinct:,• Kerrie Road local shops: 2 km / catch a direct bus,• The Glen Shopping Centre / Kingsway Dining & Entertainment Precinct: 3 km / catch a direct bus,• Big Watermelon Bushy Park: 4.6 km,• Burwood One (24 hour Coles & Kmart): 7.2 km / catch a direct bus,• Chadstone Shopping Centre (claims to be the biggest in the Southern Hemisphere): 10.8 km,Recreation & Reserve:,• Atheldene Drive Reserve: 400m,• Dandenong Creek Trail: 1 km,• Glen Waverley Sports Hub: 1.3 km,• Glen Waverley Golf Course: 1.3 km,• Jells Park: 1.9 km / catch a direct bus,• Monash Aquatic & Recreation Centre, Glen Waverley Tennis Club, Central Reserve - A multi-purpose sporting reserve, Glen Waverley Community Centre and the Glen Waverley Bowls Club. It includes a skate park, rope climbing spiral net, playground, BBQ facilities and pavilions: 3.4 km / catch a direct bus,Medical Centre:,• Waverley Medical Centre: 2.4 km  ,• The Glen Medical Centre: 3.2 km,• Waverley Private Hospital: 4.5 km,• Monash Medical Centre: 10 km,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. The fixtures, fittings, appliances and services have not been tested and no guarantee as to their functionality or efficiency can be provided. Distances and timings are approximate. Prospect purchasers should independently verify the information contained in this document and refer to the due diligence check-list provided by consumer affairs. Click on the link for a copy of the due diligence check-list: http://www.consumer.vic.gov.au/duediligencechecklist,    ",Yin Yin Loh,0410052131,,,144622484,<generator object RealestateSpider.get_pictures at 0x000001B6B93A86A0>,https://www.realestate.com.au/property-house-vic-glen+waverley-144622484
"8 Moylan Road, Glen Waverley, Vic 3150",,6,3,725m²,2,"Occupying a prime corner allotment of 725sqm (approx) with vast 19.8m frontage, this 4 bedroom, 2 bathroom home plus fully self-contained 2 bedroom granny flat presents a wealth of opportunity just waiting to be explored. Sure to capture the attention of families, investors and developers, it offers excellent scope to breathe fresh life and completely renovate, or wipe the slate and build your dream residence or multiple townhouses, capitalising on dual street frontages (STCA). Lease out whilst planning for the future and make the most of a sought-after location within the Glendal Primary and GWSC zones, walking distance to Wesley College, The Glen Shopping Centre Glen Waverley train station, Glen Waverley North Reserve and close to Monash and EastLink Freeways.,*Please Note* Buxton Real Estate may refuse to provide further information about the property should you prefer not to disclose your Full Contact Details including Phone Number. Photo id required upon entering the property.",Zack Song,0430390209,Mannie Psarakis,0449656725,144627832,<generator object RealestateSpider.get_pictures at 0x000001B6B93A97A0>,https://www.realestate.com.au/property-house-vic-glen+waverley-144627832
"Address available on request, Glen Waverley, Vic 3150","$4,600,000 - $4,960,000",5,5,745m²,2,"**FOR MORE INFORMATION PLEASE CONTACT ON KERRY HUANG: 0450 989 955**,**This property is open for inspection. In accordance to the Victorian Government guidelines, only fully vaccinated people will be able to attend the open for inspection/and auction for this property. Please ensure to scan the QR code at the property and present your proof of vaccination prior to entry.**,Majestically elevated and embracing magnificent Ranges views, this striking family home has been comprehensively renovated to deliver luxury and style in the dual school catchments of Glen Waverley Secondary and Mount View Primary School. ,Beyond the glass panelled front door, the home opens to reveal a sumptuous living room that's enriched with a picture window framing views and accompanied by a spacious study/home office with excellent walk-in storage. Rising upstairs, a spacious lounge and dining room awaits your entertainment enjoyment and offers the appeal of a fire place plus multiple doors that extend out onto the fabulous front balcony with breathtaking Ranges views. The modern kitchen boasts quality appliances and rests alongside a spacious meals zone, while a private family room spans out onto the northerly oriented entertaining deck with Bali hut and adjoining low-maintenance backyard. Carried over the two levels, there are five bedrooms, including a master bedroom with built-in-robe and ensuite, supplemented by two designer bathrooms each with a toilet plus a separate 4th toilet and full-sized laundry with workbench. Further enhanced by ducted heating, split system air conditioning, high ceilings plus excellent off-street parking. ,Placed in the prized GWSC and Mount View Primary Catchments, within walking distance to The Glen Shopping Centre and Glen Waverley Train Station, near Monash and EastLink Freeways.,*Photo ID and mask are required on inspection.,*Due to COVID regulation and attendees limitations, attendees must register prior to attendance.,COVID ADVICE:,*All inspection attendees are required to wear a mask or face covering. Our Agents reserve the right to deny access to attendees where Covid instructions have not been adhered to.*,With the well being of and health of our staff, residents, clients and contractors as our main priority it is our responsibility to advise of the following processes we are implementing in line with the State Government and WHO regulations to prevent the spread of Covid-19:,Should you be experiencing any of the following, we request that you do not enter the property and advise our Agents before scheduling an inspection:,Are showing any symptoms of illness/cold/flu,Have tested positive or been in contact with someone who has Covid-19,Have returned from travel overseas the last 14 days,Are currently under quarantine,We thank you for your attention and respecting the health and safety of our workplace.",Kerry Huang,0450989955,Joyce Liu,0466968829,139687243,<generator object RealestateSpider.get_pictures at 0x000001B6B93A9360>,https://www.realestate.com.au/property-house-vic-glen+waverley-139687243
"205/52-54 Osullivan Road, Glen Waverley, Vic 3150","$580,000 - $630,000",2,2,142m²,1,"Indulge in contemporary living at its finest with this exquisite Galleria apartment, basking in the warmth of northern sunlight and boasting a sleek, carefree design at the heart of Glen Waverley, adjacent to The Glen Shopping Centre. Situated on the 2nd floor, this apartment welcomes you with its modern charm, featuring an open-plan layout encompassing living, dining, and kitchen areas adorned with stylish floorboards, stone benches, an Ilve gas stove, Ilve oven, integrated Fisher & Paykel dishwasher, and a discreet fridge space. Floor-to-ceiling windows flood the space with northern light and seamlessly connect to the covered balcony, providing a perfect spot for soaking up the sun. The cozy carpeting in the two bedrooms enhances the sense of comfort, each equipped with mirrored built-in-robes. The master bedroom ensuite and family bathroom boast floor-to-ceiling tiles, elevating the luxurious feel. Additional amenities include a Euro laundry, ample storage, video intercom entry, reverse cycle heating/air-conditioning, double-glazed windows, as well as a basement parking space and storage area. Positioned directly opposite The Glen Shopping Centre and within the highly coveted Glen Waverley Secondary College Catchment (STSA), this residence offers easy access to Glen Waverley Primary, Wesley College, Kingsway restaurants, Village Cinemas, Strike Bowling, Glen Waverley Station, and bus stops. ,Photo ID is required for all open inspections.",Alan Zhang,0402200098,Li Morris,0402148988,144745884,<generator object RealestateSpider.get_pictures at 0x000001B6B93A8AE0>,https://www.realestate.com.au/property-apartment-vic-glen+waverley-144745884
"31 Olinda Street, Glen Waverley, Vic 3150","$1,700,000 - $1,800,000",4,2,730m²,2,"Brilliantly positioned in one Glen Waverley’s most highly desired pockets, this comfortable 4 bedroom, 2 bathroom home delivers options for pursuing new home site plans (STCA), renovation or capitalizing on development potential for two 31/32sqm luxurious streetfront townhouses. Ideal for families seeking a move in ready or lease out opportunity, immaculate spaces provide an inviting lounge, kitchen, family/meals area with raked ceilings, ducted heating, split system AC, huge rear garden, tandem garage and ample off street parking. Zoned for Brentwood Secondary College, close to Glen Waverley South Primary, Brandon Park Shopping Centre, The Glen, Central Reserve, Glen Waverley train station, Wesley College and Freeway access.",Lily Chen,0403707888,Vincent Chang,0421030091,144231548,<generator object RealestateSpider.get_pictures at 0x000001B6B93AAF00>,https://www.realestate.com.au/property-house-vic-glen+waverley-144231548
"27 Kennedy Street, Glen Waverley, Vic 3150","$2,600,000 - $2,650,000",3,1,727m²,1,"Located in a remarkable area with unlimited potential, this rectangular allotment boasts an expansive frontage of around 17.7 meters and spans approximately 727 square meters. Offering breathtaking views of the mountains, this block features north-facing backyards, making it an ideal spot for building your dream home. Alternatively, this prime location within the highly sought-after Glen Waverley Secondary School Zone (STSA) offers a great opportunity for smart investors, builders, and developers to leave their mark.,This property is situated on one of the most convenient streets in Glen Waverley, providing easy access to various amenities such as The Glen Shopping Centre, Glen Waverley Secondary, Glen Waverley Primary, Glen Waverley Train Station, Kingsway restaurants, as well as the Monash and EastLink Freeways.",Qiao Tang,0425719979,,,141746368,<generator object RealestateSpider.get_pictures at 0x000001B6B93A88C0>,https://www.realestate.com.au/property-house-vic-glen+waverley-141746368
"46 Madeline Street, Glen Waverley, Vic 3150","$2,280,000 - $2,350,000",4,2,726m²,2,"This elevated, large family home on a generous 726m2 corner block is a rare find!,In the coveted Glen Waverley Secondary College zone, only a short walk away, this North Facing home positioned on the high side of the street is only footsteps from everything you could need.,Come see to appreciate its generous proportions catering to the whole family and just perfect for renovation, or start again with a magnificent new home or multi-unit development (STCA).,This property includes 4 generous sized bedrooms, 2 bathrooms including master with complete walk-in robe and ensuite. Multiple living areas and huge wraparound balcony with stunning mountain views complete with a large 20m approx. street frontage and elevated corner block.,Offering a quiet location complete with views of the Dandenong mountains, buy with confidence knowing you are so close to The Glen shopping centre just a short 2 minutes stroll away including Kingsway dining precinct, top schools including Wesley College, train station, Monash Freeway and a lot more. Don't miss out!",Kathleen Kuang,0439552788,Sam Rossello,0411759059,143241612,<generator object RealestateSpider.get_pictures at 0x000001B6B93A97A0>,https://www.realestate.com.au/property-house-vic-glen+waverley-143241612
"11  Glen Tower Drive, Glen Waverley, Vic 3150","$4,000,000 - $4,400,000",5,4,655m²,2,"A scintillating showcase of modern glamour, this 6-month new 60sq (approx.) residence exemplifies the very definition of the modern mansion.,Claiming a stately corner in the dual school zone for Mount View Primary & Glen Waverley Secondary College (STSA), the European style manor presents with the exquisite detail of coffered ceilings, dramatic pendant lights, and luxury marble finishes to move your family to the upper echelons of contemporary living.,Most distinctive is the family wing's towering 3.5m ceilings which bring a sense of airy grandeur to the north facing living hub.,Two kitchens divided by a clever viewing window offer professional catering credentials with a showcase marble island bench and a German Miele appliance suite (2 gas cooktops, 2 ovens plus coffee machine and plate warmer).,With 3 grand living spaces in which to relax and entertain, and a rumpus with its own kitchenette and mini bar, the lavish floor plan allows you to provide zoned areas for the family and guests.,An artistic selection of ceramic basins, Hamptons style chandeliers and home automated blind, light and security controls assure you of every modern comfort.,Parents are afforded beautiful mountain views from their private master suite, with a luxury spa bath, twin basin vanity and hideaway shower in the palatial ensuite, and a walk-in robe designed with custom jewellery and accessory drawers.,It's a privileged lifestyle that awaits with secure remote gates, a double garage with internal entry, zoned heating and refrigerated cooling units and a low maintenance garden with grand pillars on the patio – superbly located just a 5min drive to The Glen, Glen Waverley train station and Glen Waverley Secondary College, and a 7min walk (600m) to top performing Mount View Primary.",Anna Du,0439417961,Jackie Chen,0433722913,144756268,<generator object RealestateSpider.get_pictures at 0x000001B6B93A97A0>,https://www.realestate.com.au/property-house-vic-glen+waverley-144756268
"1005/52-54 O'sullivan Rd, Glen Waverley, Vic 3150","$655,000 - $720,000",2,2,,1,"Looking for your dream home in the heart of Glen Waverley? Look no Further! Whether you are a first home buyer or an investor, this exquisite 10th floor apartment ticks all the boxes!,Nestled within the highly sought after Galleria Apartments, this gem boasts a prime location in Glen Waverley. Right opposite The Glen Shopping Centre, you’ll have access to an array of retail outlets, supermarkets, and international restaurants, providing endless dinning options at your doorstep.,Step inside to discover a spacious, open-planned, north facing dining and living area bathed in natural light all year round, providing warmth and brightness throughout the day. From the eastern aspect of the balcony, you will be indulged by breathtaking views of the majestic Dandenong Mountain, offering a picturesque backdrop to your daily life.,Families will appreciate the added value of residing within Glen Waverley Secondary College catchment zone (STSA), renowned for its commitment to academic excellence. With Glen Waverley Train Station just a stone’s throw away, commuting becomes a seamless experience, whether you’re embarking on your daily routine or exploring the city’s offerings.,Seize this rare opportunity to own a slice of luxury in Glen Waverley, call now to arrange your private viewing today!,*Photo ID required at all open for inspections.*",Ally Song,0403221620,Candy Wei,0451079668,144757912,<generator object RealestateSpider.get_pictures at 0x000001B6B93AB780>,https://www.realestate.com.au/property-apartment-vic-glen+waverley-144757912
"25 Glen Court, Glen Waverley, Vic 3150","$2,300,000 - $2,400,000",4,2,759m²,4,"Located in the double school catchments of Mount View Primary and GWSC (STSA) within moments from The Glen, this free-flowing home captures plenty of space with formal, family and leisure rooms designed for the family and detailed with Dandenong Ranges views.,Situated on 758sqm approx, this four bedrooms complete this family-friendly package. Fitted with a brilliant bank of windows, the lounge room draws your vision out to the mountains as you wander inside, connecting effortlessly through to a dining room that's accompanied by a display cabinet. A master bedroom boasting a built-in-robe and ensuite, supplemented by a neutrally toned family bathroom, powder room and laundry. The essence of the kitchen, meals and family room is open plan, while the rumpus room stretches the home out onto a covered alfresco deck and private backyard for outdoor pleasure. . The house is comforted by ducted heating, evaporative cooling plus an air conditioner, along with the added benefits of an alarm, water tank, high ceilings .,Centrally situated so you can easily walk to Mount View Primary, Glen Waverley Secondary, restaurants, The Glen Shopping Centre, buses, Glen Waverley Train Station and parkland, near Monash and EastLink Freeways.,Photo ID required at all open inspections",Zeng Shi,0409520188,Olivia Mo,0431864968,144497880,<generator object RealestateSpider.get_pictures at 0x000001B6B93A8E10>,https://www.realestate.com.au/property-house-vic-glen+waverley-144497880
"2/127 View Mount Road, Glen Waverley, Vic 3150","$1,380,000 - $1,480,000",4,2,312m²,2,"Setting a new benchmark in luxurious lifestyle design, this brand-new residence sits peacefully at the rear of two and is perfected by premium appointments and a family-friendly floorplan in the Brentwood Secondary Zone (STSA). ,Every aspect of this home exudes excellence with the westerly oriented living and dining zone bathed in afternoon sunshine and embracing the allure of high ceilings and stylish flooring. ,Attached to this space is a magnificent kitchen that's certain to impress guests with its waterfall stone benches, 900mm Smeg oven/gas stove, Smeg dishwasher, soft close cabinetry, island breakfast bench and 2nd kitchen equipped with its own Smeg gas stove. ,The effortless flow between inside and out is achieved with sliding doors opening from the open plan domain onto a fabulous entertainer's deck and landscaped courtyard. ,Upstairs, a carpeted retreat adds to the comfort of the home and accompanies three of the four robed bedrooms, including one with direct ensuite effect access to the family bathroom that reflects designer style. ,On the ground floor, the master bedroom is spacious and flaunts comforting carpet, a fitted walk-in-robe and dual vanity ensuite, additionally served by a powder room and laundry boasting a stone bench and storage cupboards. ,Superbly appointed with split system heating/air conditioning, alarm, CCTV camera, high ceilings, water tank, garden shed, Colorbond fences plus a double garage with internal access. ,Conveniently nestled within walking distance to Wheelers Hill Primary, Glen Waverley South Primary, Brentwood Secondary, Brandon Park Shopping Centre, buses and Brentwood Reserve, near Jells Park, Caulfield Grammar and Monash Freeway., ",Jack Qi,0451978567,Julie Wells,0408885718,144758548,<generator object RealestateSpider.get_pictures at 0x000001B6B93A9CF0>,https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144758548
"97 Springvale Road, Glen Waverley, Vic 3150","$1,400,000 - $1,500,000",6,3,691m²,2,"Discover the epitome of luxurious family living in this exceptional 6-bedroom, 3-bathroom residence in Glen Waverley. Boasting a privileged elevated position with convenient access via the service lane, the property is ideally located near The Glen Shopping Centre, scenic parklands, and esteemed schools.,Designed for ultimate versatility, the layout caters to the needs of large or extended families. The self-contained top level, accessible via an external entry, offers the potential for short or long-term rental. Whether you choose to revel in its current charm or embark on a modern renovation, the ground floor welcomes you with a grand leadlight windowed entry, a bright lounge, a spacious family/meals area featuring a kitchen with timber cabinetry and quality appliances, and a flexible formal dining room or additional bedroom/home office.,The lower level is enhanced by three bedrooms, including the master bedroom with ample built-in robes and an ensuite. A full bathroom and a second toilet add to the functionality of this floor. Ascend to the top level, where a light-filled living/dining zone provides easy access to the second kitchen equipped with stainless steel appliances. Two bedrooms with built-in robes and another bathroom complete this floor, leading to an impressive entertainer's terrace, deck, and a charming mulch garden.,Additional features of this property include reverse cycle heating and cooling, under stairs storage, and a convenient double garage. Situated near Kingsway restaurants and shops, with entry via the service lane, the home provides easy access to amenities such as Highvale Secondary College, Highvale Primary School, Highview Park, Glen Waverley North Reserve, Larpent Reserve, Vermont South Shopping Centre, Burwood One Shopping Centre, buses, and Eastlink.,Live the Glen Waverley lifestyle to the fullest with this remarkable and adaptable family home that seamlessly combines luxury and practicality.,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist",Leo Xu,0405127812,Jenny Zhang,0450809188,144263552,<generator object RealestateSpider.get_pictures at 0x000001B6B93AB230>,https://www.realestate.com.au/property-house-vic-glen+waverley-144263552
"96 Callaghan Avenue, Glen Waverley, Vic 3150","$1,700,000 - $1,870,000",5,3,681m²,2,"Aptly named 'Dynasty' by Henley Homes, you can expect wall-to-wall regal appeal across the grand proportions of this stately family home. Set in a leafy cul de sac that lets you walk to Monash Aquatic Centre and the street's own reserve and duck pond, the home's bold corner street presence is matched inside by a stylish top-to-toe refresh in timeless grey tones for blissful family living in the school zone for Pinewood Primary and Brentwood Secondary College (STSA).,Set over two light-filled levels, the expansive layout offers 4 spacious living rooms in which to work, rest and play – with soft carpet underfoot in the lounge and rumpus, and easy-care hybrid floors drawing across the family wing.,Subway tiling and top tier new appliances grace the contemporary kitchen, with plenty of indoor-outdoor connection across to the outdoor room and its dramatic skylights.,For intergenerational living and remote working, the ground floor office/bedroom sits alongside a full bathroom – ideal as a quiet work-from-home space or as a convenient ground floor living retreat for live-in parents.,Open rainfall showers, stunning tiling, and floating vanities enhance the luxury of the top floor bathrooms, with the street facing master suite enjoying its own balcony set amid the treetops. ,A fully renovated residence close to schools, the pool, Pinewood Village and The Glen, and picturesque walking tracks promises absolute sanctuary for the family, ready to welcome its next family 'Dynasty' to the top end of Callaghan, a mere 500m (7min walk) to Monash Aquatic & Recreation Centre and Glen Waverley Tennis Club like your very own country club estate.",Jourdain Creigh,0430012267,Anita Meng,0410000898,144509648,<generator object RealestateSpider.get_pictures at 0x000001B6B93A8E10>,https://www.realestate.com.au/property-house-vic-glen+waverley-144509648
"16 Thomas Arnold Avenue, Glen Waverley, Vic 3150","FOR SALE  $1,930,000 - $1,970,000",5,2,522m²,2,"A celebration of classic elegance and contemporary craftsmanship, this one owner home is ready to wow with its balance of formal and family spaces, stylish poolside entertaining and placement in the Pinewood Primary and Brentwood Secondary Catchments (STSA). Unmatched in its beauty, the home's elevated façade is preceded by a manicured garden and verandah that guides you inside to where a formal lounge and dining room awaits and displays quality ceilings roses, cornices and skirting boards. Cutting-edge modern style is on show in the kitchen, meals and family room that boasts electric blinds, Roasted Peat floorboards, square set ceilings, a cantilever island breakfast bench, stone benches, filtered water tap, Bosch oven, combi oven/microwave and induction stove, integrated Asko dishwasher plus an integrated fridge/freezer. Sliding doors afford excellent cross ventilation and open onto a private courtyard and north-facing alfresco deck that sits beside the solar heated, inground pool boasting tropical surrounds plus a fitted umbrella. Adding further appeal, the home includes four robed bedrooms plus a study/5th bedroom with fitted electric sit/stand desk, while the master bedroom benefits from a walk-in-robe and renovated ensuite. Enhanced by a fashionable family bathroom, separate toilet, laundry with walk-in linen press, ducted heating, split system air conditioning, ceiling fans, high ceilings, oversized double garage with workbench and storage along with a rear roller door for trailer and recreational vehicle storage. Set in a prestigious pocket that's central to Pinewood Primary, Glen Waverley Secondary, Monash Uni, Pinewood Village, Monash Aquatic Centre, The Glen Shopping Centre, buses, trains plus EastLink and Monash Freeway. ,Photo ID required at all open for inspections.",Alan Zhang,0402200098,Darryl Wickham,0410554779,144361604,<generator object RealestateSpider.get_pictures at 0x000001B6B93A89D0>,https://www.realestate.com.au/property-house-vic-glen+waverley-144361604
"14 Cowrie Street, Glen Waverley, Vic 3150","$1,750,000-$1,850,000",5,2,669m²,4,"Certain to surpass all expectations, the classic exterior of this 4-bedroom plus study family home conceals a spectacular and carefully considered renovation where meticulous attention to detail is on display at every turn.,Thoughtfully zoned for family harmony and with an impressive raft of high-end inclusions throughout, the single level home opens to a wide entrance hall enhanced by beautiful pale oak flooring. A dedicated study with bespoke joinery is the first port of call, while opposite is a sublime carpeted master with walk-in robe and luxe fully-tiled ensuite. ,Sliding pocket doors open to reveal a central skylit lounge/sitting room while further on, discover the home's piece de resistance, its sensational entertaining zone and designer kitchen with prestige Bosch appliances (including an induction cooktop) - all crowned by soaring ceilings and filled with glorious natural sunlight. Gather with family and friends around the cosy glow of the gas fireplace in the living/dining zone, relax around the kitchen's vast stone island or throw open the banks of bi-fold doors that lead to an elevated and sheltered alfresco deck and socialise in the open air - this really is a setting that will leave you spoiled for choice.,Separately zoned in a wing of their own are three additional bedrooms - all with built-in robes. They share a stunning bathroom with spa bath, floating vanity and frameless glass shower.,Zoned heating/refrigerated cooling with a touchscreen controller is among the requisite practicalities, along with a full laundry and double garage with insulated door and both house entry & rear roller door access. A hard-wired 5-camera security system plus alarm, instantaneous hot water, 6.6kw phone-enabled solar panels, outdoor sensor lighting and double glazed windows are just a few of the many standout inclusions. There is also a German engineered 3-point lock front door (also double glazed).,In the Mount View Primary School and Brentwood Secondary College zones, the home is within striking distance of the magnificent expanses of Jells Park, the many attractions and distractions of The Glen shopping centre, various public transport options & freeways.,PLEASE NOTE:,*Every precaution has been taken to establish the accuracy of the above information but does not constitute any representation by the vendor or agent.,* Photo ID required at all open for inspections",Belinda Van Suylen,0450287007,Josh Van Suylen,0432110355,144760224,<generator object RealestateSpider.get_pictures at 0x000001B6B93A89D0>,https://www.realestate.com.au/property-house-vic-glen+waverley-144760224
