Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1 Name,Agent1 Number,Agent2 Name,Agent2 Number,PropertyId,image_urls,Url
"2/4 Durward Avenue, Glen Waverley, Vic 3150","FOR SALE $1,080,000",3,2,252m²,1,"A gleaming showcase of style and space, this single level unit sits privately at the rear and provides the perfect family start, downsize or investment in the Pinewood Primary and Glen Waverley Secondary Catchments (STSA). Light-filled and alluring, the open plan living, dining and kitchen is generously sized and incorporates the benefits of a Whirlpool oven, Whirlpool gas stove, Technika dishwasher plus a breakfast bench. Sliding doors provide a welcome introduction to the courtyard, here you find a covered deck for entertaining alongside a lengthy, synthetic turf yard where children can play. Down the hallway, the three bedrooms are all robed and include a master bedroom with walk-in-robe and ensuite, further complemented by a family bathroom, powder room and full-sized laundry. Furthermore, the home boasts ducted heating, evaporative cooling, alarm, high ceilings plus a single garage with internal access and rear roller door. Conveniently set, close to Pinewood Primary, Glen Waverley Secondary, Holmesglen Institute, Monash Aquatic and Recreation Centre, Central Reserve, Pinewood Village, The Glen Shopping Centre, buses, Glen Waverley Station plus EastLink and Monash Freeway. ,Photo ID required at all open for inspections.",Darryl Wickham,0410554779,Alan Zhang,0402200098,144272028,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/017d38a67f8b1247f33ceac2d27a7b1281b6f04d337e10e8da78131ffbb3b9ed/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/017d38a67f8b1247f33ceac2d27a7b1281b6f04d337e10e8da78131ffbb3b9ed/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2b58aa0aedfdf75b24133489658be5627fd28b30b8562502f8c8f478402fadcd/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8ab4e88dd0b254aac09c2fd586a63031795f5a2e0705cc9c3aa29b757475e5a1/image.jpg",https://www.realestate.com.au/property-unit-vic-glen+waverley-144272028
"20A Johnson Drive, Glen Waverley, Vic 3150","$1,200,000 - $1,320,000",4,3,457m²,1,"At 29 squares (270 square metres approx.), this oversized town house offers the kind of space you'd expect in a home in the school zone for Brentwood Secondary (STSA), just a 5min drive to The Glen.,With 4 bedrooms, 3 bathrooms, a home office and its own street frontage and driveway, this is a family sized setting that still shines like new – having been built in 2019 but not occupied until 2021.,Above average in every way, this home features high ceilings on both levels, the convenience of a guest bedroom and adjoining bathroom on the ground floor and a back yard big enough for playing sport or fetch with the dog.,A bright and airy open plan kitchen and family room gives you room to entertain in style with an elite kitchen and walk-in pantry at your service.,Parents will appreciate a master bedroom with lovely north facing light and street frontage, in addition to a luxury bathroom with a freestanding bath and monsoon fixed shower head for rainfall style relaxation. ,Full height 3D white tiling brings dramatic edge to the bathrooms, with central heating, evaporative cooling, CCTV security and alarm, NBN connection and an oversized single garage with internal access adding to the impressive feature list.,Monash Fwy and Eastlink provide connections to the city and the coast, nearby Monash University, Monash Medical Centre and the new Victorian Heart Hospital, as well as popular parks, playgrounds and picnic spots including Central Reserve and Jells Park. ",Anna Du,0439417961,Jackie Chen,0433722913,144768456,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ce63c10bfd0fcdc16565c951d922fd722ac878627041f04ca1a26f08c243c1bc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dbb9c159f2bb60d92420894989ef641f515da7e20fe279264708d85a0a733014/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dbb9c159f2bb60d92420894989ef641f515da7e20fe279264708d85a0a733014/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8d371d0001e9a8fe43b3b49caac84a0b86b21c0b57862ea5c5ed48a70103a938/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8fd91177ff4510c3a98f0aeb2b427f1df092c56e9ca091013ed0615cb4ce5313/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144768456
"9 Spear, Glen Waverley, Vic 3150","$1,450,000 - $1,595,000",4,2,651m²,2,"Completing your quest for absolute comfort, this spacious single level home presents a relaxed ambience for family life with various living zones making it perfect for the growing family in the coveted Highvale Secondary Zone. ,Nestled in a quiet court and benefitting from a northerly frontage, the home’s layout is ideal, with the formal lounge and dining room heading up the home and drawing in plenty of natural light. ,At the heart of the home, the kitchen boasts a Technika oven, Westinghouse gas stove, Bosch dishwasher plus a breakfast bench that links through to the casual meals zone with sliding doors opening onto a rumpus room with shelving. ,Offering versatility, a private family room/4th bedroom boasts built-in-robes, while the three remaining bedrooms include a master bedroom with walk-in-robe and ensuite, supplemented by a family bathroom and separate toilet. ,Furthermore, an outdoor entertaining zone leads out to the backyard and extra benefits include ducted heating, evaporative cooling, garden shed plus a double lock-up carport. ,Well suited to families and situated on a generous 651sqm approx. allotment, walking distance to Camelot Rise Primary, Highvale Secondary, Dandenong Creek Trail, Capital Ave Reserve and buses, near The Glen Shopping Centre, Glen Waverley Station and freeway access points.",Kyla Davis,0419394974,,,144770492,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b66aac5f864a503a7761301b0307dbd80ab967bb4c9cee4fe96fd2cffe1a1a2a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b66aac5f864a503a7761301b0307dbd80ab967bb4c9cee4fe96fd2cffe1a1a2a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/6f5f4e14d395becf36b6a2d344e86994eab79df916051a634de1bc6911acf084/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d6b00ff3213b07fbb7bc05e7f7878f84f6683c9b98f38f6fadc3937e67005b8f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9d02462b5658636cccb638bd161cbc4aa33619196943caa4de153c410bb2c042/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144770492
"25 Winston Street, Glen Waverley, Vic 3150","$3,500,000 - $3,800,000",5,5,658m²,2,"Proudly built by Kenstar Prestige Homes to the highest standards, this rendered brick veneer magnificent provincial masterpiece of approximately 65 squares is certain to delight the pickiest buyers in the blue-ribbon locale of Glen Waverley. Bold details highlight the home's breathtaking proportions with elegant entrance doors opening to reveal the stunning European oak parquetry flooring that flows through to the lavish formal lounge room.  The corrido to the family area will wow with four gorgeous Roman columns and the classic wine rack. Captivating the consummate chef, the exquisite kitchen showcases fabulous marble benchtops, classy joinery with shaker profile, Miele appliances, integrated refrigerator and freezer, second kitchen with butler's pantry plus an island breakfast bench, opening onto a splendid dining zone and family room with built in tv joinery. Dual sliding doors deliver a seamless connection to the outdoor alfresco area. An upstairs retreat is further accompanied by a study area and four super sized bedrooms that all come with their own walk-in-robes and ensuites including the super-size master with dressing room, opulent ensuite and balcony overlooking a park opposite the street. For guests, the 5th bedroom at the ground floor will delight with a walk-in-robe and ensuite. Furthermore, the home features a powder room, huge laundry, zoned refrigerated cooling and heating, frameless shower screens, large French cornices, wall panels, large architraves and skirtings, double garage with internal access and much more.,Set on a rectangular 658m2 (approx.) flat block located at a peaceful and charming street, this beauty is just moments to The Glen Shopping Center, Kingsway entertainment precinct, train station, Wesley College, Caulfield Grammar, Highvale Secondary, public transport, Capital Reserve, Dandenong Creek Trail, and the Monash Freeway.",Lily Chen,0403707888,Vincent Chang,0421030091,144615520,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2272167215ee7560f0c43434036c9da5159dafcb859e920e2aafd029a1963e20/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2272167215ee7560f0c43434036c9da5159dafcb859e920e2aafd029a1963e20/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/230705dc2766ab1370cfe87dc41fee6ff4be527e1145e407d12b2d1fe05b5a64/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e8fc3e579e62a4259e4fcb31488fa22dee45863e5ed4d2cbb3e40fd7119fc790/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144615520
"101/37-39 Hunter St, Glen Waverley, Vic 3150","$835,000",3,2,,2,"Welcome to 37-39 Hunter Street, situated in the illustrious suburb of Glen Waverley, recognized as one of Melbourne's affluent neighborhoods. A mere 18 kilometers southeast of Melbourne's bustling CBD and within the City of Monash, this community is a harmonious blend of comfort, convenience, and top-tier amenities including elite educational institutions, comprehensive shopping, and a lively array of dining and entertainment.,Apartment 1.01 at 37-39 Hunter Street, Glen Waverley – a testament to luxurious and adaptable living in a premier Melbourne suburb. This three-bedroom, two-bathroom sanctuary, complete with two car spaces, encompasses a total area of 90.6 square meters, designed for comfort and elegance.,Inside, you'll find a spacious 81.9 square meters of internal living space paired with an 8.7 square meters external area. Reflecting modern living needs, Apartment 1.01 offers a choice between two color schemes, allowing residents to personalize their space to their taste, ensuring that each home is not just stylish but also a true reflection of its owner.,The Glen and Kingsway Commercial Street cater to all your retail and culinary desires, while educational excellence is just a walk away at Wesley College, not to mention Glen Waverley Secondary College and prominent universities like Monash and Deakin within close reach.,Connectivity is seamless, with Syndal Train Station on your doorstep and a network of bus routes, linking you effortlessly to the CBD and surrounding precincts. It is not just a residence but a confluence of elegance, sustainability, and unparalleled accessibility, with Wesley College within walking distance, representing the ultimate lifestyle for the discerning homeowner.",Ivy Lyu,0435698056,S&K Property Group,0412599378,144770728,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/feb5b55a1aab14a9172955666f3c05edd347544533921d810aab88e2140ed040/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bb9c76fb49ceaded7a6e04291ee499b8b010234664c7b540b374157db7afa9db/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bb9c76fb49ceaded7a6e04291ee499b8b010234664c7b540b374157db7afa9db/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e4e54a8d25c817cde7555d194a7c17023c76dca603586443d2b6818a4be4c9bb/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f54100ac7d065a05e6b5af9de2cb0eec0b1bcbc72094114ee5abf2e6ad0e7617/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144770728
"1/24-26 Ivanhoe Street, Glen Waverley, Vic 3150","$1,150,000",3,2,,2,"With a warming aspect at the front of an appealing complex overlooking a leafy garden, this intricate tri-level town home will not only provide the space you require but offers plenty of outdoor areas to explore.,Step inside to an expansive, light-filled lounge with feature bay window and through into a brilliant, tiled open plan meals, family and modern kitchen precinct with stone benches, plenty of built in storage and stainless-steel appliances including a gas cook top and dishwasher.,Bedrooms with robes are housed away from the main living zones on the mid-level and both have proximity to the modern and bright main bathroom with shower, stone finished vanity and separate bath plus a separate toilet.,A place to retreat, reflect and rejuvenate for its lucky occupants, the hotel-style master bedroom takes up the entire top floor, incorporating a walk-in robe, matching ensuite, with air conditioning and its own private study/seating area.,This townhouse boasts two courtyards, the front leafy courtyard has amazing shade which is ideal for those summer days and nights, and a perfectly private courtyard which opens off the rear living area, has a northerly aspect and plenty of room to entertain while gas ducted heating, high ceilings and a separate laundry with direct connection to the downstairs oversized double garage are just some of the inclusions. Located in the Brentwood Secondary School Zone. ,Currently leased until 16/9/2024 for $2,520 per calendar month., Intricate tri-level home with multiple living and dining zones, Kitchen with stone benches, stainless steel appliances, lots of storage, Open plan family and meals area, Mid floor level bedrooms with robes, a modern main bathroom, separate toilet, Top floor master retreat with walk-in robe, air-conditioning, ensuite and separate study/lounge space, Private outdoor courtyard and garden, Huge double garage with internal access, Gas ducted heating,Perfectly positioned within walking distance to the Pinewood Shopping Village, Pinewood Primary School and the Monash Aquatic and Recreation Centre, close to The Glen Shopping Centre, Glen Waverley Station and Glen Waverley Secondary College, with easy access to Waverley Rd, Blackburn Rd, Springvale Rd, High St Rd and the Melbourne CBD via the Monash M1 Freeway.",Julie Kakos,0424914740,Jeff Anderson,0411222744,144413684,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/84db44f13e05d30fda22ff42c0fea9889396857c334af42a405fc9379a341edf/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dbd29a91d561a7e24b035b2eefdae3f17ab85f9191500f9dec109243e61a0f11/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dbd29a91d561a7e24b035b2eefdae3f17ab85f9191500f9dec109243e61a0f11/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/30e99f096d7236ffa61b1b8b1017f433a343be951522e031ac35278b5e11cfba/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4e36c8da2ba6bf68fd21b10b2cd251f389c93dc5fe3fd5587a7ea7b5cee42754/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144413684
"32 Saladin Avenue, Glen Waverley, Vic 3150","$1,500,000 - $1,550,000",4,2,723m²,4,"A vibrant celebration of luxurious family living in a prized leafy setting, this sumptuous contemporary retreat presents a unique light-filled layout across a single sprawling level, spilling to glorious sunlit surrounds.,Nestled on an expansive 719sqm block with soothing green outlooks and calming rear views, the home's modern brick facade is framed by towering palm trees and a secure gated frontage, opening to reveal crisp white walls and sophisticated timber floors.,Awash with natural light, the stylish interiors showcase an open living/meal zone that merges with a serene elevated alfresco, while the spectacular enclosed entertainers' area boasts a cosy fireplace, full-height windows and a striking industrial design with a state-of-the-art concrete/timber kitchen.,The main kitchen is placed nearby with waterfall stone benchtops, an LG dishwasher, five-burner gas cooktop and electric oven, providing easy access to the private manicured backyard and peaceful pergola.,Completing this whisper-quiet family haven, the primary bedroom is the tranquil hideaway busy parents crave with its exclusive ensuite and expansive walk-in robe.,The three remaining bedrooms are generous in size and supremely comfortable, sharing access to the gleaming powder room and updated family bathroom with its full-size bath.,Ducted heating, evaporative cooling and split-system air conditioning ensure optimal enjoyment all year round, while additional finishing touches comprise an alarm system for peace of mind, a secure carport behind automatic gates and ample underhouse storage.,Life in this premium pocket of Glen Waverley is all about convenience, placing its new family within a stroll of Pinewood Primary School and bustling Pinewood Shopping Centre, while close to Brentwood Secondary College.,It's also moments from prestigious private schools and The Glen, while nearby train stations and the Monash Freeway ensure seamless city commuting.,With nothing left to do but unpack and relax, this expansive family home awaits its next chapter.,Property specifications:,Four bedrooms, open plan living/dining zone, two modern kitchens,Versatile enclosed entertainers' area, covered alfresco and pergola,Family bathroom, ensuite and powder room, walk-in/built-in robes,Manicured gardens, gated frontage, carport and additional parking,Walk to shops, parks and schools, close to transport and freeway",Neo Chen,0433854778,Ivy Liu,0433163766,144544452,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/84ea60dea5592a9e64bc643de62c3fe235bc2c1ecc1c610321457f8a6c1e6094/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f819f1e0decd5e072448b94e4ac2733cffb64f6f655a0861dfe88d17eb801064/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f819f1e0decd5e072448b94e4ac2733cffb64f6f655a0861dfe88d17eb801064/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/fedbdda8f9c4141530fe31385a84f3fc951578ed7e1e39b411633c8b9ee94cf5/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/07ec2f4fa61e856178d2445e8e20818df3f59787750b457ef579e83ba518f48b/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144544452
"57 Atheldene Drive, Glen Waverley, Vic 3150","$2,100,000 - $2,250,000",4,3,766m²,2,"Introducing an unparalleled blend of modern convenience and timeless elegance, this spacious 4 bedroom, 3 bathroom residence offers an exceptional living experience tailored for large and growing families. Enjoying breathtaking vistas of the Dandenong Ranges from the upper-level, this home epitomises comfort, contemporary style and beautiful drought tolerant, low maintenance gardens.,Crafted with meticulous attention to detail, the home boasts a sophisticated formal lounge with a cozy gas fireplace, seamlessly flowing into a refined dining area, perfect for entertaining guests. The gourmet kitchen adorned with sleek Miele appliances and stone surfaces, merges effortlessly with a casual meals area, while a separate family room with 2.5m electric cinema screen provides an inviting space for relaxation.,Step outside to discover a captivating outdoor sanctuary, where a sprawling covered alfresco area overlooks a solar heated pool and spa, nestled amidst impeccably landscaped gardens - an ideal setting for hosting gatherings or enjoying quiet moments of leisure.,Luxurious features abound throughout the home, including a dedicated study, ducted heating, evaporative AC, balcony offering panoramic views, ducted vacuum, alarm system, double garage and additional off-street parking.,Situated within the sought-after Glen Waverley Secondary College and Mount View Primary school zones, this prestigious residence offers easy proximity to Caulfield Grammar, Jells Park, Glen Waverley Golf Course, local shops, dining destinations along Kingsway precinct, The Glen shopping centre, and various transport options.",Calvin Huang,0433625756,Tori Liu,0430479889,144659704,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/071ee2cae618667447798f2186e7a3a1d9f5dcd09e7146ae8c182e4103ab8706/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/071ee2cae618667447798f2186e7a3a1d9f5dcd09e7146ae8c182e4103ab8706/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1e4797bc59a7be0eec1b15d46318ab435c51f6ebec6662e3ef5208b54254a63e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a571fd2f98c6881eed21b0c6b7e508b94596fd4ac2f1f2ef7a41e4a404ee0f53/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144659704
"1/41 Coleman Parade, Glen Waverley, Vic 3150","$1,100,000 - $1,200,000",3,1,113m²,2,"Nestled in a serene spot near Syndal train station, this luminous and modern residence is a testament to elegance and spacious living, perfectly catering to family life within the highly sought-after Glen Waverley Secondary Zone. Designed for comfort and style, this home boasts an open-plan living space that integrates the living room, dining area, and kitchen, creating a seamless flow ideal for family interactions and entertainment. High ceilings throughout add a touch of grandeur. ,The kitchen is a highlight, equipped with top-tier stainless steel appliances including a Miele oven and a potent Miele rangehood, complemented by a dishwasher, extensive storage, and chic stone countertops. Climate control is effortless with zoned split system air conditioning, ensuring comfort in any season. Windows in the kitchen and expansive floor-to-ceiling windows in the living area flood the space with natural light.,A secluded balcony off the living room provides a peaceful nook for enjoying a coffee and soaking in the serene atmosphere, courtesy of the fresh air. The low-maintenance front yard is designed for minimal upkeep, facilitating effortless outdoor enjoyment. Positioned within a short walk from cafes, restaurants, and the Syndal station, and near esteemed schools, parks, and a mere 5-minute drive to ""The Glen"" shopping center, this home melds modern amenities with an exceptional location, crafting an unparalleled living experience.,The nearby educational resources are abundant, with the townhouse not only situated within the highly sought-after Glen Waverley Secondary College zone but also close to the prestigious private school, Wesley College.,Step into a world where luxury meets convenience. This townhouse are not just a place to live; It is a lifestyle choice for discerning individuals who demand the very best. Book your viewing today and unlock the door to your dream home at U1/41 Coleman Parade, Glen Waverley.,For more information please contact Smart Listing :,Richard｜0435 495 908,Leo｜0452 478 066,***We take you to your dream homes***",Richard LING,0435495908,Leo LIN,0452478066,144638600,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/245d56a370b0a18d8e60ce7b407c5a69a256e4429a375cd32a17cdc7aa3dda9e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/802fbcc827ad6dc98ae24949e9ecf582caa34cefe4ebd71db5df937b132757c2/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/802fbcc827ad6dc98ae24949e9ecf582caa34cefe4ebd71db5df937b132757c2/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ee80a645ba4e3ee2b0767b4a4216e11661aa3406f40609b1523968e73faea663/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/36a5f4f30398c9b3d65dca0e0cb2d50452ac4c6552d601fa42d4ec7529f24cd4/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144638600
"28 The Quadrangle, Glen Waverley, Vic 3150","AUCTION $900,000 - $950,000",4,2,522m²,2,"Savouring serenity in its peaceful cul-de-sac setting, this low-maintenance home sits opposite a central park and provides a lifestyle of ease for the busy family in the Brentwood Secondary Catchment (STSA). Enjoying a wonderfully spacious design, the open plan living and dining zone is adorned with modern bamboo flooring and accompanied by a fabulous kitchen boasting a Westinghouse oven, new Westinghouse gas stove, new Euro dishwasher plus a breakfast bench. A wall of windows ensures the space remains bright throughout the year, while sliding glass doors connect the open plan space with the low-maintenance courtyard. Desirably placed on the ground floor, the master bedroom bathes in northerly sunshine and showcases a fitted dresser, fitted walk-in-robe and 2-way ensuite, complemented on the ground floor by a full-sized laundry. Upstairs, the three remaining bedrooms include one with a fitted desk and are serviced by a renovated bathroom featuring mirrored storage, a stone topped vanity and skylight along with a separate toilet. Superbly equipped with new carpets, high ceilings plus a single garage with internal access and driveway parking space. Conveniently situated close to Glen Waverley South Primary, Brentwood Secondary, Brandon Park Shopping Centre, buses, trains, Monash Aquatic Centre, Monash Uni plus EastLink and Monash Freeway.  ,Photo ID required at all open for inspections.",Alan Zhang,0402200098,Darryl Wickham,0410554779,144795552,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/87bd95898b05195068b1381502b7f0ba5da66c73e7cabdeb35a5e4ff1a6d5cb7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/87bd95898b05195068b1381502b7f0ba5da66c73e7cabdeb35a5e4ff1a6d5cb7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f10cf642140c6ac6ee97dfa4cb08d902520f276f991e762e34a6f831def34f3f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/cb7d693d4912965d516088d66138a506b2ea5a407d2e4e75049e0a4ac35bad5e/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144795552
"201/1 Frank Street, Glen Waverley, Vic 3150","$420,000 - $460,000",1,1,,1,"Welcome to The Frank St Apartments, located in an exceptional location of Glen Waverley, minutes from everything the area has to offer. , ,This property will appeal to those who appreciate not only the magnificent & quiet location of Frank St but also of the high quality interior/exterior design of this particular building. , ,Unit 201 is a spacious and well light 1 bedroom apartment. The features of the property are as follows;,- Spacious Open Plan Living,- Large Balcony,- Quality Fixtures & Fittings,- Stone Bench Tops in both Bathroom & Kitchen,- Quality European Stainless Steel Appliances,- Dishwasher,- 5 Burner Gas Cook tops,- Reverse Cycle Heating & Cooling,- Built in Robes, ,The building itself features secure basement car parking & storage facilities, elevator access to all three levels and security swipe cards for all entry points., ,The location of these apartments is also something to take into mind. Something to impress almost everyone!!, ,The Frank St Apartments are within walking distance of:, ,- The Glen Shopping Centre,- Century City Entertainment Complex,- Glen Waverley Train Station,- Glen Waverley High School & Wesley College,- Waverley Aquatic Centre & Other Recreational Facilities Including Large Parklands., ,Don't miss out on this amazing opportunity, make you move into your new home now!,### - Given this is an apartment complex, access is restricted. Please arrive prior to at the advertised open time and wait at the entrance for access. This will allow us to provide you entry into the apartment through the secured areas and then be in the apartment to answer any queries you may have., ,WE ARE LOOKING FOR AN IMMEDIATE SALE. INSPECTIONS ARE A MUST. PLEASE REGISTER YOUR DETAILS NOW. ",TAS Sales Department,0398269908,,,144541416,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/657867d4ecc09d98c10c773390f9c63d30f60cce08800021a7da35b5655d8c76/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9e4fbef7490e7a7afc0991ca747043f7a9f08fa7475d2c9f8641a2808d393ab7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9e4fbef7490e7a7afc0991ca747043f7a9f08fa7475d2c9f8641a2808d393ab7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e2838da6d52d738a628b79885698f4d044882256304eb11d67acf67088c95499/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a7bd2d997249ca938049aad565f9c8539be78aa7499df05f30859035d709d20c/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144541416
"Type 110/25 O'Sullivan Road, Glen Waverley, Vic 3150","$755,000",2,2,,1,"Unleash the extraordinary lifestyle with the last six remaining apartments, complete with FREE display furniture! Don't miss your chance – seize this exclusive opportunity before it slips away (T&Cs apply). ,Seamless connection to The Glen Shopping Centre, a premier shopping and dining destination with over 240 retailers to explore.,Bright and spacious open plan living and dining areas with breathtaking panoramic views of Melbourne's skyline and the tranquil Dandenong Ranges. A sophisticated kitchen designed by DKO Architecture features a sleek island bench, plenty of storage and state of the art integrated Miele appliances. The generous master bedroom features its own modern en-suite and the second bedroom completes this stunning offering with an abundance of built in robes.,Sky Garden also offers residents their own private oasis with over 4,000sqm of rooftop gardens, overseen by Australian landscape architect Aspect Studio. Further facilities available for the exclusive use of residents are a luxurious swimming pool, fully equipped gymnasium, library and convenient access to the Kingsway, Glen Waverley Secondary College, and Glen Waverley Railway Station.,Priced from $755,000, an exclusive selection of one, two and three bedroom residences with car-park remains available. ,Contact us today for more details and your private tour!  ,https://skygardenresidences.com.au/.",Sherroy Ong,0423426018,Ivan Yu,0499388988,137070434,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/cbb46fd81e1f8b384e2ee500e19723733b53e168b73aeac1043119e3a210f70f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/cbb46fd81e1f8b384e2ee500e19723733b53e168b73aeac1043119e3a210f70f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/42b845bec22b02e56a4efebcd1528faf986f7391533040d6548f703caf03a934/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/3539cc18b842f94324383992777c2f8331ef4670111f7fa75f53579ae9ab7ae4/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/fffc24810f585abeea5e6036604a97d8a0d1fdbe39b2b6c1b0bf7b4ab55265e9/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-137070434
