Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1Name,Agent1Number,Agent2Name,Agent2Number,PropertyId,Pictures,Url
"2  Crosby Drive, Glen Waverley, Vic 3150","$1,725,000 - $1,800,000",4,2,824m²,4,"Blessed with beautiful dimensions and brilliant family spaces, this elegant home is ready to offer a lifetime of enjoyment with its multiple living zones and tranquil placement abutting Scotchmans Creek Trail in the GWSC Zone (STSA)., ,Occupying an impressive 824sqm approx. allotment, the home’s neat presentation is ready for you to simply move in and enjoy with the light-filled lounge room offering a wonderful introduction before flowing through to the dining zone with outdoor access., ,The kitchen is perfectly equipped with Miele double ovens, Bosch stove and Miele dishwasher while the adjacent meals zone opens onto an entertainer’s patio and the rumpus room encourages entertaining with friends., ,Fit for the growing family, the home includes four bedrooms plus a study with the master bedroom boasting a walk-in-robe and ensuite, accompanied by a family bathroom and separate toilet., ,Additionally enjoying the benefits of a tranquil backyard, full-sized laundry, ducted heating, split system air conditioning, excellent storage plus a double garage with internal access and backyard vehicle access., ,This idyllic haven sits close to Syndal South Primary, Glen Waverley Secondary, Huntingtower School, Wesley College, Holmesglen Institute, Monash Aquatic Centre, Syndal Station, The Glen, restaurants and freeways.",Anita Meng,04100008...,Nuria Jewell,04500008...,144160272,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/d78ba075c6abd08e2a5565698ea034f86173d1ecc702646971acb40ac5acc799/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/1911b211d22d6733d6ca1694ee686f052003a1f05fd6d68f5a3452d6009c8b76/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/1911b211d22d6733d6ca1694ee686f052003a1f05fd6d68f5a3452d6009c8b76/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/db76d0d1ca8e48456d7a09944d5fea733a27f534868d16abf56ba18032381d2a/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8d7274458f35e745ea8dfcb39d5375fadd302c8f4f513589e43c0a3d3b836a05/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144160272
"19 Mavista Avenue, Glen Waverley, Vic 3150","$1,480,000 - $1,580,000",4,2,708m²,3,"Naturally bright and wonderfully welcoming, this single level home captures a substantial design that's ideal for family life and effortless entertaining with prized placement in two sought-after school catchments (STSA). Occupying a level 708sqm approx. allotment and 45.7m approx. frontage, the home's inviting porch precedes the interior that unfolds to reveal a generous lounge room with floating floorboards and adjacent dining room that's soaked in northerly sunshine. The open plan kitchen, meals and family room benefits from the quality appointments of a Bosch dishwasher, Sacon gas stove, Robam oven and newly tiled splashback, while sliding doors take you out to an alfresco entertaining zone, low-maintenance yard and gazebo with spa and built-in BBQ. Ready to suit the growing family, the four bedrooms are all carpeted for comfort and include a master bedroom with mirrored robes and ensuite, supplemented by a family bathroom with toilet and full-sized laundry. Comfortably appointed with updated ducted heating and evaporative cooling units, air conditioning, paved caravan parking space in front yard plus a triple garage with attached workshop. Impressively situated only meters from Glendal Primary, near Highvale Secondary, Wesley College, The Glen Shopping Centre, buses, Glen Waverley Station, Glen Waverley North Reserve plus EastLink and Monash Freeway. ,Photo ID required at all open for inspections.",Dennis Bao,04225912...,Alan Zhang,04022000...,144573144,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/1e73dfb11275bf9ecb78b08f49da283296317abc7cb57fc0b9dabef0759c69bb/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/701455181c9b1173c078059e63e1aae85f576db843ad56a0d6b5766a1fcb02d3/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/701455181c9b1173c078059e63e1aae85f576db843ad56a0d6b5766a1fcb02d3/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8f843ba920abcbd83d3308e5eba5ea6eb6dd18e3d2dff102bdb66937c4322d0c/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/7497be3b715c9814d010541c21027d735a36e84a5879dd720d5a5543993abc84/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144573144
"219/52-54 O'Sullivan Road, Glen Waverley, Vic 3150","$650,000 - $710,000",2,2,,1,"At the doorstep to all Glen Waverley Central has to offer and within the coveted Glen Waverley Secondary School zone (STSA). This 74 m2(approx.) 2nd floor apartment offers luxury living with spectacular views.,Superbly designed with timber floorboards highlighting the expansive open plan design that incorporates a stylish kitchen with stone benchtops quality appliances and adjoining meals area, spacious lounge with floor to ceiling windows, sliding doors to the oversized balcony, perfect for entertaining guests or just relaxing and enjoying the incredible views. ,The superb master bedroom boasts a convenient study nook, generous mirrored built-in-robes and a stunning ensuite bathroom. Complementing the apartment is a second bedroom and equally stunning main bathroom. Modern comforts include abundance of cabinetry, European laundry, ducted heating & cooling, secure building entry and covered underground carpark and storage cage. Within a short walking distance to a selection of international restaurants, high end shopping outlets and feature entertainment options with public transport, it's all there for you.,A property suiting both homeowners and investors alike. ",Jason Chow,04518868...,Scott McEwan,04266959...,142799468,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/da55e7965e64b8f88988f01f2b0547b00ab6dffabe014dfcd21bac9107728d66/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/21f7834114c53f0266ded826c629ab068928e89de6c6231bfc3bd716c1344360/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/21f7834114c53f0266ded826c629ab068928e89de6c6231bfc3bd716c1344360/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/1d02cb447cabb818e7934162fc6faa290d9f3bd3ec3a06d60eecf11208ec7690/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/83a7cfa9a7b059a6d8eacdd3b42e05c2412c3a13ec815966b94ae8a089930103/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-142799468
"1 Arianne Road, Glen Waverley, Vic 3150","Viewing by appointment $1,500,000 - $1,650,000",4,3,759m²,2,"Resplendent with glamorous high ceilings, polished floorboards and a glorious sun splashed interior, only 800m (approx.) walking distance to The Glen Shopping Centre, this residence represents the pinnacle of luxurious lifestyle living in the Glen Waverley Secondary College catchment (STSA). Resting upon an easy care, corner allotment, the homes multiple living zones offer the flexibility to furnish to suit your requirements. At the heart of the home, the gourmet kitchen showcases stone benches, Blanco appliances, soft close drawers and a butler's pantry, leading through to a superb formal dining room. While the open plan family room and meals zone captures the warming northerly sunshine, extending onto a delightful entertaining deck and low-maintenance yard. A study/sitting room, guest bedroom with built-in-robes and ensuite, powder room plus laundry complete the entry level. On the upper level, a family retreat provides the ideal space for peaceful contemplation, accompanied by three robed bedrooms, master with both built-in-robe and walk-through-robe to ensuite, additionally serviced by a family bathroom with toilet. Featuring ducted heating, refrigerated air conditioning, alarm plus double garage with internal access. Walking distance to Glen Waverley Secondary College, Glen Waverley Primary, Wesley College, The Glen Shopping Centre and Glen Waverley Train Station, close to Monash and EastLink Freeways.,Photo ID required at all open for inspections.",Alan Zhang,04022000...,Li Morris,04021489...,144298560,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/7ccbd37bd3b14c732f166dfb182da83e7decdd9087da21082c5daed3ccedbed2/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/7ccbd37bd3b14c732f166dfb182da83e7decdd9087da21082c5daed3ccedbed2/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/419f19ef5a6d009aab45c1f39086f16d55586431b10c4dd4614a5fe90ebe11d0/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/24125233d40ccec23d5612e6e5b0f1fbf15b4002d4da1d54f047d1c1a174417d/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/b5a7a435c7065873488c8ecc5419d028a7b1b076e463ff6dd3234953ea24eb59/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144298560
"4 Paxton Drive, Glen Waverley, Vic 3150","$1,500,000 - $1,650,000",5,3,809m²,2,"The story begins with the sweeping curves of an 800smqs (approx.) property immersed in serene gardens, with a horseshoe driveway providing regal entry to the porch and carport. ,It's an impressive welcome to this prized neighbourhood which puts you just 800m (a 10min walk) from top 10 ranking Mount View Primary and a 5min drive to elite Caulfield Grammar.,Inside, the grandeur of the home is immediately apparent – embracing you with abundant sized living space stretching out from the entrance hall.,For families seeking a configuration to accommodate intergenerational living, there's room here for grandma or guests with 5 bedrooms, 3 bathrooms and separate living quarters on the lower level. That independent setting features its own bedroom, bathroom, and bright lounge area opening to a paved patio and private gardens.  ,A magnificent entertainer's deck overlooking a stunning Japanese Maple, wraps around the living and family rooms, enhancing the home's country style serenity. You can even glimpse the mountains through the trees from that gorgeous al fresco retreat.,Premium Bosch kitchen appliances, Alarm System, wool carpets, ducted heating, evaporative cooling, and space heaters are among the top tier appointments, with easy care established gardens providing a beautiful green backdrop and a 500lt water tank which is also plumbed to the home. ,It's an exciting prospect for families wanting access to Mount View Primary, Caulfield Grammar, Brentwood Secondary College, exceptional parks and sporting facilities, shopping choice at The Glen, Pinewood Shopping Village and fresh produce markets on High St Rd, with Monash Fwy and Eastlink connecting you city to coast.",Jourdain Creigh,04300122...,Ron Kohli,04339529...,144561976,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/93ac634bdd370b058b57a3ab1e4a13633ecf769de4262647ec083519cb2ecb72/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/425bc2b28ef4ae0169e5e835568537ad051b937b5af324ec84acba8e47c7f3b6/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/425bc2b28ef4ae0169e5e835568537ad051b937b5af324ec84acba8e47c7f3b6/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/774a1fc545c67920e332653a52e9e6e1c2b1801599dee1bf6a64443165bf0adf/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/7e46d833fcc6e8bc9bc24d63e14d84b9000a090c3c25f86bcf0f648dc600a0c5/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144561976
"8 Lilian Street, Glen Waverley, Vic 3150","$2,955,000 - $3,250,000",6,5,681m²,2,"Shimmering with superior style and space beyond its double entry doors, this glamorous home sits elevated at lucky number 8 and offers a lifestyle of sunlit brilliance in the Pinewood Primary and Glen Waverley Secondary Zones (STSA). ,Visually stunning with a clear view down the center of the home, the residence reflects elegance and opulence with gleaming chandeliers illuminating the home whilst a formal lounge room reflects comfort with a decorative fireplace and plush carpet. Continuing further into the home you'll pass by a private study before arriving at the open plan dining zone, family room and carpeted rumpus room. ,Adding to the glamour of the room is a gourmet kitchen containing stone benches, an island breakfast bench, 900mm oven/gas stove, semi-integrated dishwasher, walk-in pantry plus a 2nd kitchen with gas stove and dishwasher. Stretching out to the side of the home, an alfresco zone awaits gatherings with friends alongside an open-air entertaining space and lush, landscaped backyard. ,Perfect for the large family or those accommodating extended family members, the ground floor contains two robed bedrooms that are connected via a central 2-way ensuite. Upstairs, a northerly oriented retreat spills out onto a balcony, while the remaining four bedrooms all feature a walk-in-robe and ensuite, with the grand master bedroom boasting a huge walk-in-robe, private balcony and lavish, dual vanity spa ensuite. ,Finished to perfection with a powder room, laundry, coat room, ducted heating, evaporative cooling, alarm, video intercom, high ceilings, Rinnai solar hot water system plus a double garage and three driveway parking spaces. ,Resting close to Pinewood Primary, Glen Waverley Secondary, Huntingtower School, Wesley College, Holmesglen Institute, Monash Aquatic Centre, Scotchmans Creek Trail, buses, trains and Monash Freeway. ",Anita Meng,04100008...,Nuria Jewell,04500008...,144676252,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/023655555e13f91dec0759c60cbda806ed04c4728efdc62e8f222ceec5038335/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/cb9cdb196c58ffc2b2494c6d89f7aa735a05592dabcc0e246b95a6bc5f5705e1/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/cb9cdb196c58ffc2b2494c6d89f7aa735a05592dabcc0e246b95a6bc5f5705e1/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/02fa6d229a2381a5fa846c4e5109c3cf8101d904f573dc55e8d82933f189d03e/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c8672fb4c9f400ec2ff3e9285cc08ee18c8b6be28e682db2470e0d2af44b12ba/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144676252
"32 Roberts Street, Glen Waverley, Vic 3150","$1,450,000 - $1,550,000",4,2,750m²,1,"Neatly maintained and providing immaculate move-in ready comfort, this impeccably presented home is sure to captivate with its inviting charm and beautiful light-filled space. A welcoming ambience filters through a pristine kitchen/meals area featuring stainless steel appliances and large north-facing lounge, flowing through to a spacious dining room with access to the entertaining alfresco and generous rear garden with a peaceful terrace. Impressive accommodation is further enhanced by 3 robed bedrooms (main with ensuite) and pristine bathroom, while a family room/4th bedroom, ducted heating/AC, under house storage, cellar, 2 water tanks and single garage add further allure. Zoned for Brentwood Secondary College, walking distance to Glen Waverley South Primary, Brandon Park, The Glen, Central Reserve, train and buses and close to Caulfield Grammar and Wesley.",Di Goldsmith,04171660...,Alaine Fourie,04115130...,144678620,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/75f269bf6a396e81faf05132d3ae0ac85913f7bb5543ef2d375774875c224676/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/75f269bf6a396e81faf05132d3ae0ac85913f7bb5543ef2d375774875c224676/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/d03210125d77a454e2128ff33c6dd1bb85a0ae1e54d4fd71eb063c6d2c52d2f4/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/4f9c047a79649c1b7d96863016cd5f6b001f45d3e3868fb34e01d318e7d609d7/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/60648e82086e0684af0be55260c04e82e052ad6e89a5d934b13531a724e4d3df/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144678620
"33 Johnson Drive, Glen Waverley, Vic 3150","$3,250,000",6,6,655m²,2,"This prestigious home presents an abundance of luxury and space situated in the Brentwood Secondary School Zone.,Superbly presented, this home is filled with style, sophistication and warmth.,Double doored entry opens into an impressive entry foyer that flows over French Oak parquetry flooring and leads past the study and living/entertainment room where recessed speakers are accompanied by a projector and comforting carpet.,With double height ceiling and soaring windows draw northerly sunshine into the family room, set beside the grandeur dining area and state-of-the-art kitchen incorporating a massive island bench ,soft closing cabinets ,Fisher & Paykel appliances, bosch dishwasher, double ovens and 900 mm gas stove . Adjacent is a spacious Butler's Kitchen and pantry including a bosch dishwasher.,Designed for entertaining the clever additions of a bi-fold servery window that allows the chef to serve food out to the undercover alfresco area which opens to the family room with a sliding doors. .In addition is this north facing backyard with low maintence garden perfect for the family to enjoy.,On the ground floor at the rear of the home is a guest room /6th bedroom which boasts a walk-in-robe and ensuite with a dual vanity and double shower , further accompanied by a powder room and laundry with large benchtop and walk-in linen press. A wide staircase with a view of a beautiful ceiling chandelier leads to the fully carpeted spacious retreat and five remaining bedrooms all with their own walk-in-robes and ensuites, including the lavish master bedroom fit for a queen featuring an adjoining  retreat,  grand dressing room and luxurious ensuite with dual vanities, sumptuous freestanding bathtub, rainfall effect shower and separate toilet.,Extra luxuries include High ceilings, remote driveway gates , ducted heating, evaporative cooling, CCTV cameras, video intercom, LED downlights, remote curtain,walk-in storage room plus a double garage with internal access.,Walking distance to Brentwood Secondary College and Glen Waverley South Primary, near Caulfield Grammar,  Monash Uni, Central Reserve, Monash Aquatic Centre, Brandon Park Shopping Centre, The Glen, buses, trains and freeways.,Photo ID required at all open inspections",Natalie Visic,04665270...,Nick Kamaretsos,04387742...,143892856,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/30651ee2806fa359caa4e66fe60c0c3ae112ed10af6f29caf72badf2c2ef6caa/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/9ec8e3425d26681e495175083de23a46bcca6c22082a3a8508a696e495966947/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/9ec8e3425d26681e495175083de23a46bcca6c22082a3a8508a696e495966947/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c641916f8218d2a85981428c5330d38d819b6c45cadbc1b2c1716afa8de61b59/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/3d9ea0de5a421e494e79cfddf61e900fda046fb10259f65212aa4dfe548820e6/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-143892856
"7 Ralton Avenue, Glen Waverley, Vic 3150","$3,500,000 - $3,800,000",5,4,736m²,2,"Dedicated to design excellence whilst delivering the highest level of luxury, this near new home indulges every aspect in life whilst promoting premium appointments, CBD views and prized placement in the Mount View Primary and Glen Waverley Secondary Zones (STSA). ,A celebration of quality craftsmanship, the home unfolds to reveal glamorous parquetry flooring that guides you through to a formal lounge room boasting designer lighting plus a Heat & Glo gas log fire. At the heart of the home, a double height void helps to filter light throughout, while the private theatre room comes equipped with a projector, screen and speakers and looks out towards the temperature controlled Visscool wine cellar. ,Beckoning gatherings with friends, the expansive kitchen, meals and family room is a culinary showpiece that embraces porcelain benches, Miele double ovens, Miele induction stove, integrated fridge/freezer, island breakfast bench plus a butler's kitchen boasting a Miele gas stove and Miele dishwasher. Offering a seamless transition for indoor-outdoor entertaining, glass doors with retractable flyscreens open onto an expansive entertainer's deck that's partially covered and accompanied by a synthetic turf backyard. ,Upstairs, a rumpus room provides a recreation sanctuary complete with a wet bar and accompanied by four of the five robed bedrooms including a guest bedroom with walk-in-robe and dual vanity ensuite, plus a lavish master suite with CBD views, deep balcony, dressing room and indulgent double shower ensuite. On the ground floor, the 5th bedroom benefits from a walk-in-robe and dual vanity ensuite, while the 4th bathroom rests upstairs and is supplemented by a ground floor powder room and fitted laundry with storage room and workbench. ,Finished to perfection with a 10kw solar panel system, Daikin 10 zone ducted heating/air conditioning unit, CCTV cameras, alarm, video intercom entry, keyless entry, double glazed windows, quality curtains and light switches plus a double garage with internal access and driveway gates. ,A masterpiece in every sense of the word, close to Mount View Primary, Glen Waverley Secondary, Caulfield Grammar, The Glen Shopping Centre, buses, Glen Waverley Station, Jells Park and freeways. ",Julie Wells,04088857...,Alice He,04344158...,144564724,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/3322916880d47ab6d3eb20aa8d089c79ae3f2b66d5f12760745d0b183f7370fc/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8a57f3ddd94ad78ca1b6062a7377de1bb8e40cafe7fb32f455927a11318c781f/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8a57f3ddd94ad78ca1b6062a7377de1bb8e40cafe7fb32f455927a11318c781f/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/f9762c6291b8f0483f7daeb24deb725a2645b6c89515f3ee6a17f1328bf93dbd/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/bd8c63045052bc94b1b552213eb363b473ded70a225901fdf9544ea576247f62/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144564724
"3  Kirkwall Court, Glen Waverley, Vic 3150","$1,150,000 - $1,265,000",4,2,810m²,2,"This sweet vanilla brick veneer and its grand front verandah would have been a showpiece in its day. Now that proud history makes way for a promising future on an 810sqms (approx.) allotment along the park.,A superb top of the court position backing onto Brentwood Reserve puts you in walking distance to lovely green space, Code 5 café, Brentwood Secondary College and White Lanes Tennis Club, offering impressive access to the district’s lifestyle attributes.,The mid-century home presents in neat original condition, with updated central heating and cooling, s/s Fisher & Paykel dishwasher and bright living space and bedrooms – with a north-west facing aspect designed to capture morning and afternoon light.,For investors wanting to make plans to develop, the lease potential is high with REIV recording 4-bedroom median weekly rent at $698 in Glen Waverley.  ,Outside, the generous block invites vision for growth with potential to build a new family home or two town houses (STCA) in this family friendly pocket of Glen Waverley, just a short drive to The Glen’s shopping, dining and transport hub, esteemed Caulfield Grammar, M1 and Eastlink connections, and Monash Aquatic Centre and its 6 pools. ",Anna Du,04394179...,Perry Loong,04907943...,144676096,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/3f88ba5a709548242705b8eabb5981a1fdeb13f2b85ddfebf4b373aeb42acc32/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/7189db97078c57df348d1c7083b731697922c74203e7e265290cb53bc6eebe3f/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/7189db97078c57df348d1c7083b731697922c74203e7e265290cb53bc6eebe3f/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c627d1748d2e7fcb8f64f1e7a8b211630879519fe9e04e2a6ce3f61a87223c45/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/45be50a4bd3bce4acfa45eb1357488df8437b84b4ea9131a8ca3693742a33203/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144676096
"32 Clifford Street, Glen Waverley, Vic 3150","New Price $2,300,000 - $2,400,000",3,2,661m²,2,"Situated in a prime location and in arguably one of Glen Waverley's most sought-after streets, get ready to reap the rewards of this grand land and premier residential proposition on this 724m2 (approx.) allotment.,Combining this privileged position with premier potential, much-loved home offers the perfect live-in or rent-out opportunity for the family keen to build a palatial mansion in central Glen Waverley with Glen Waverley Secondary College only meters from your doorstep.,The choice is yours – ready to live in or lease out while you consider plans for the future – renovate, rebuild your dream home or redevelop two townhouses (STCA).,Enviably situated in the GWSC Zone, only a short walk from Wesley College, Glen Waverley Primary, The Glen with its recent renovations, Glen Waverley Train Station, the culinary delights of Kingsway, whilst within close proximity to both Monash and EastLink Freeways.,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. The fixtures, fittings, appliances and services have not been tested and no guarantee as to their functionality or efficiency can be provided. Distances and timings are approximate. Prospect purchasers should independently verify the information contained in this document and refer to the due diligence check-list provided by consumer affairs. Click on the link for a copy of the due diligence check-list: http://www.consumer.vic.gov.au/duediligencechecklist,    ",Andy Lou,04332916...,Belinda Leng,04321563...,142789908,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/9aa731cb9ea5749eba9ac5394e0ad0a9ae7f1bbebc597ab127927fdfab8aa412/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/9aa731cb9ea5749eba9ac5394e0ad0a9ae7f1bbebc597ab127927fdfab8aa412/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/e684898219824e775df5069b6aa60097a56a3ff37735a6d6705f595d67f08fab/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/df19b910691fb5a22d8d6053361807cb56a62e454851aa9789829810f5b40309/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2d6874a60b9dd68282b1c0c6bc16efe62843042ce85ccaf646231294ad663da0/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-142789908
"16 Coolabah Avenue, Glen Waverley, Vic 3150",,3,2,658m²,2,"This much-loved home is in pristine condition and is immaculately presented.  Warm and inviting, this home is perfectly situated on a 658m2 block.  This allows an abundance of natural light through large picture windows into every room.  This property has been recently refurbished.  It has been freshly painted inside and out, has new plush pile carpets and new LED light fittings, all complemented by a complete roof restoration.  This well-appointed home has three bedrooms and another large multi-purpose room which could be your study, work from home space, third living area or a nursery.  The large private master bedroom has an ensuite and built-in mirrored wardrobes.,This home is an entertainer's delight, with a central custom-designed kitchen, fully appointed with Miele appliances and also features a combination microwave/second oven, and Corian benchtops.  Welcome your family and friends into the large formal lounge/dining area or the large family/meals area, both adjoining the kitchen.  Enjoy time on the expansive timber deck or under the shade of a mature Golden Elm tree which stands proud amongst a landscaped garden.  Relax in your large indoor Hot Spring Spa after work or unwind in front of your gas log fireplace.,This property is close to many sought after schools such as Glen Waverley South Primary, Brentwood Secondary College, Wesley College and Caulfield Grammar.  An easy walk takes you to Brandon Park Shopping Centre, while The Glen shopping centre, Glen Waverley station and Monash Aquatic and Recreation Centre are all nearby.,Simply move in and enjoy!,Expression of interest closing 16 April 2024 @ 4.00pm,Disclaimer:  Every precaution has been taken to establish the accuracy of the above information but it does not constitute any representation by the vendor/agent and agency.",Adrian Santini,04011996...,,,144564720,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/ab32e94a92a75f67235069227acd3b4d1d194e7cccfdc670bc63f1747a1e7798/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/ab32e94a92a75f67235069227acd3b4d1d194e7cccfdc670bc63f1747a1e7798/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2823a34fb759c9660b4fa79b789f4ead0d10e6f48a86edb5479f928c00e40125/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/1a8f53c38045e73a4d9640b253e83f5206975504cbe6227b02912b7748d766a1/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8913819c86a9748beb89da4d25f0ca16d224ce3d3172978049b4c45a3c7cb803/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144564720
