Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1,Agent2,PropertyId,Pictures,Url
"2/1 Olinda Street, Glen Waverley, Vic 3150","$2,300,000 - $2,500,000",4 bedrooms,3 bathrooms,661 m² land size,2 parking spaces,"This brand new stunning design meets immaculate family living with these off-the-plan side by side cutting-edge triple level town homes, quietly located in Glen Waverley prime location and dual school catchment area, Glen Waverley Secondary College and Mt View Primary School zones (STSA), walking distance to the Glen Shopping Centre, Glen Waverley train station, Kingsway restaurants, cafes and shops and parks, close to Wesley College and Caulfield Grammar.,Displaying a generous and light-filled ground floor living zone featuring designated spaces for the family to relax and also dine, the first floor also hosting a further exceptionally pleasing family area. The breezy state of the art stone kitchen boasts stainless steel appliances including a gas cooktop, dishwasher, modern tiled splashback, an island counter, a large walk-in pantry and gorgeous pendant lighting, all assisting home cooked meals to be planned with great ease.,The front of the ground floor residence showcases a private guest suite with a walk-in robe and superb ensuite, while the upper level enjoys an expansive and open lounge room with a balcony and three enviable robed bedrooms, among them a master with urban ensuite.,Chic and relaxing, the family bathroom will impress with its deep bath as well as its dual vanity and semi frameless shower while a separate powder room on the ground floor and laundry nearby with help make life better together.,Other highlights boast European oak parquetry flooring, lavish kitchen with stone benches, butler’s pantry and backyard. These exquisite builds also come equipped with heating and cooling, recessed lighting, double door entrance, securely fenced and gated, and the underground level is dedicated to securely garaging vehicles and a big storage.,Don’t miss this opportunity located in one of Glen Waverley's hottest spots.,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstate-ments in this document. The fixtures, fittings, appliances and services have not been tested and no guarantee as to their functionality or efficiency can be provided. Prospect purchasers should independently verify the information contained in this document.,    ","[('Eric Li', '04156899...')]",,137856918,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/264951a2920434e86e5da27b3122601c787a60c1a66427820ce24952b6061c2a/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/36194da1dbafb9f8453c689ecb59429b1194c50ab2c84449c95ee3169aed7a24/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/36194da1dbafb9f8453c689ecb59429b1194c50ab2c84449c95ee3169aed7a24/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/d38c0e6fdc3c6250daded9c9e8a28c202ccbe0a0d689cf4db2066e13106599b6/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/b397da038d9cfcb94f313a3fd9d02d0ad13e4ef60b85b14af0289f2a621dc01d/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-137856918
"Type 236/235 Springvale Road, Glen Waverley, Vic 3150","$778,000",2 bedrooms,2 bathrooms,,,"Unleash the extraordinary lifestyle with the last six remaining apartments, complete with FREE display furniture! Don't miss your chance – seize this exclusive opportunity before it slips away (Available until February 25th 2024, T&Cs apply). ,These luxuriously appointed light-filled 2-bedroom residences feature premium fixtures and fittings, timber flooring, Miele appliances, and generous island bench-tops.,Meticulously designed by renowned architects Rothelowman in collaboration with DKO Architecture, these residences have been carefully crafted with consideration to natural light, commanding panoramic views across Melbourne’s stunning skyline.,Directly atop the expansive homes lies 4,000sqm of carefully curated gardens, providing residents with a surplus of private spaces including bars, lounges, rest area, kitchen garden, play and picnic area, private cabanas and meditation/wellness area.,Located high above The New Glen Shopping Centre, Sky Garden elevates style, amenity and convenience to luxurious new heights.,Contact us today for more details and your private tour!  https://skygardenresidences.com.au/","Ivan Yu,04993889...","Silvia Pan,04562502...",144660188,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/cde3b5d66c354560b36d58ccbedd019ba5463ac190113bb0565891e72cf70acf/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/6512152e8ac7a9d01b8a560bbb70184d522fb67caf3b9bcaf43060d1d9dee8c9/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/4c98edde199386a66c5cf17f922b109a222bff11b35d22332cfc6e71e486a8ac/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/84985a6a38d15fb281e3f9ecb637641d9c137d04545153e6071f38b35afb8538/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/f6da5edcb735456b76fbe725105f8b67335f987a3850521a6bc6a3e5a65e9964/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144660188
"151-153 Springvale Road, Glen Waverley, Vic 3150","$3,300,000 - $3,600,000",16 bedrooms,10 bathrooms,"1,417 m² land size",7 parking spaces,"With size, scope, and a sensational location, this well-maintained property has much to offer. Currently occupied as a licenced rooming house with a lucrative rental return of approx. $200,000 per annum, the facility boasts a practical floorplan with 13 bedrooms, 9 bathrooms, 3 living areas, and a commercial-style kitchen on the ground floor, whilst upstairs, there is a fully self-contained studio with a living/dining room, 3 bedrooms, 1 bathroom, a kitchen and bathroom.,Poised on a massive 1417sqm approx. there is endless future potential to use the site as professional suites, a retirement/aged care facility, a medical or childcare centre, or, redevelop with multiple new homes or apartments (STCA). Features include hydronic heating, CCTV, and a 7-car basement carpark with bike storage.,The location is unbeatable, with a bus stop out the front and a short walk from The Glen Shopping Centre offering a wide selection of wonderful eateries, restaurants, cafes, and shopping outlets, Glen Waverley Primary School, Secondary College, and Train Station, with proximity to Wesley College, Deakin University, a variety of local parks, Monash Freeway and University.,Noel Jones Real Estate has taken every precaution to ensure the information contained herein is true and accurate, however accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies, or misstatements that may occur. Prospective purchasers should make their own enquiries to verify the information contained herein.,    ","Paul Leydin,04087412...","Carmelito Deleon,04067201...",142332268,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/9894f5e1be2fe87f41b2dd290f6daa2c452af6af68c6ac7bc9bb0a271e9f902e/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/d4e536fb3d62931dbdb749c12bc5485e2e1d0009ab1b785b3df9cfcb0d44d416/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/d4e536fb3d62931dbdb749c12bc5485e2e1d0009ab1b785b3df9cfcb0d44d416/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/5e5e56192a3b39b0a626df1a4071d506bc43d9f4b0f98503bc4bde355af8f527/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/ce6e912f9f264cfc0a7cc76a5c68eed435d2dceced4d8fc6a495dca0564427af/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-142332268
"5A Walter Street, Glen Waverley, Vic 3150","$2,200,000",5 bedrooms,3 bathrooms,,2 parking spaces,"Unique style with stunning views!,Offering first class and stylish attention to detail, this architecturally designed 5 bedroom, 4 toilets, 3 bathroom family residence is the perfect home for any family and particularly one looking for space to grow. ,This dual level executive home truly makes a statement, from the striking external design to the exquisite fittings and fixtures featured throughout the property. The centerpiece central living zone has separate areas for both lounging and dining with a stunning gas fireplace. The glorious kitchen truly is a sight to behold with a feature black granite island bench, stylish splashback, soft-closing drawers, Siemens induction cooktop, dual pyrolytic ovens and dishwasher. There is also a butler's pantry with a gas cooktop making meals preparation a breeze. ,You have the pick of two master bedrooms on the ground and top levels, both come with tailored walk-in robes, sumptuous ensuites fitted with sublime tapware and timber detailed vanities. There are also two additional bedrooms upstairs which have access to a gorgeous main bathroom, as well as a versatile retreat. ,The undercover decking off the central living hub and surrounding landscaped gardens provides you with excellent alfresco options, while further features include a downstairs powder room, spacious laundry and a double garage. Downstairs also offers a generous fifth bedroom or study option and includes a large versatile multipurpose room, connected to all services, that awaits your specific needs or a multitude of uses.,This home shares no common land and comes fully optioned with ducted heating, air conditioning, video intercom, security cameras, electric blinds and 3 phase power with solar panels and battery to suit your EV needs.,Moments to The Glen Shopping Centre and surrounding cafes and restaurants, Wesley College, Glendal Primary School, Glen Waverley North Reserve, local buses, and Glen Waverley Station.","[('Mark Watkins', '04113962...')]",,144419440,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/a57b8854bd379022c259a04078741917da2e40389312e9ad95676f7cd1374895/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8652d955def75938388345c09ff9eb4127e09da6e38620801395ce5a84a78e9c/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/12712fd505eef2d1bf653403d82fd2b37c11519aa469ce9c69df4aa87a7b6831/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/501414c77a6be9fac8a156105441e4549ed1b4ae89cd320fe1e95363b1fdd917/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/b6e98d8b700295e05b084a6f8bc501f3d8d945cdb4861df105da120225665c59/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144419440
"1  Armour Close, Glen Waverley, Vic 3150","$1,450,000 - $1,550,000",4 bedrooms,3 bathrooms,647 m² land size,2 parking spaces,"Prepare to establish family foundations in the Legend Park Estate on a north facing corner zoned for Camelot Rise Primary and Highvale Secondary College (STSA).,A grand floor plan offers magnificent sized living space with 4 bedrooms plus a study/5th bed, set over two levels for the ultimate flexibility.,The spectacular heights of the entrance void deliver a sense of dramatic space, with mountain views of The Dandenong Ranges enhancing that open, airy feeling.,For families wanting room for intergenerational living and to give every child their own bedroom, this substantial setting caters for modern family living with 2 bedrooms on each level, and a versatile extra room suited as a nursery or home office.,Spacious bathrooms, a fully featured kitchen with Euro appliances, ducted heating, air con and a garage with entrance on Avalon Ave provide all the essential comforts. ,Designed for plenty of outdoor adventure, with two pergolas, private fencing and a lovely park and playground at the end of the court. So close to schools you can walk, with a choice of shopping at The Glen, Vermont South Shopping Centre, Burwood Plaza and Westfield Knox, nearby Eastlink from city to the coast, and the Dandenong Creek Trail to walk or cycle to Jells Park.  ","Anna Du,04394179...","Jackie Chen,04337229...",144666148,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/d7bc868660e2b936eb1168eb2093c2fd088dc71a2a92b583d6abb0db7f65cf19/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/0f2289c3077da49eeee999ef1e955ce25cab8333537f76410586a534e5fd9746/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/0f2289c3077da49eeee999ef1e955ce25cab8333537f76410586a534e5fd9746/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c6dbaafccaceda8f375fa62e38cda065e4cee4b788984fffdbe883d60ce09bd4/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/4e0409b5c97e4a40be9b9b97fea7f94a0f574991e2c313f79d1e94cd642acb4b/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144666148
"2/38 Danien Street, Glen Waverley, Vic 3150",$900K-$990K No Body Corp GWSZ,3 bedrooms,1 bathroom,,2 parking spaces,"Rarely available yet highly coveted, this forward thinking home with no body corp fees, situated on a corner lot with its own driveway, embodies a perfect blend of light-filled space, easy-care living, with the option to maximise the untapped potential on offer. Just a stone's throw away from Glen Waverley Central, this residence offers a seamless flow of comfort and style.,An evergreen front garden invitingly draws you in, where you are greeted by polished timber floors as they lead the way into a home designed for relaxed and spacious living. Central to the home is the modern kitchen, overlooking the peaceful rear courtyard, featuring gas cooking and ample counter space, connecting to a cozy meals area and family room that leads to a covered outdoor deck for entertaining. ,The generously proportioned bedrooms all come with robes, the master bedroom enjoying private access to the main bathroom. Stylishly presented, the bathroom features a family friendly bath, shower and vanity, while a separate laundry rounds out the living spaces.,The real surprise begin with the lower level, which has been partially prepared to be converted to a full self contained living area, with available connections for a kitchen and bathroom, while the current living area can be easily partitioned to create a separate bedroom and open plan living room. The untapped potential is very clear to see, adding huge value to for the astute buyer.,The home is equipped with ducted heating, evaporative cooling, new carpets and stylish new blinds. A double garage and off street parking providing ample car accommodation. Situated in the sought-after Glen Waverley Secondary and Glen Waverley Primary School Catchment Zones (STSA) and just a short stroll to Glen Waverley Train Station, Village Cinemas, Kingsway eateries, and The Glen shopping centre, this property offers a lifestyle of convenience and comfort.","Tony Ievoli,04228697...","Freeman Li 李,04217802...",144552680,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/ecc7c972882581c755fb8e1a66a21ab291b0f2c351a0be70c9bb3772e28d0068/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/ecc7c972882581c755fb8e1a66a21ab291b0f2c351a0be70c9bb3772e28d0068/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/d622d559f334633d2123acafdf95e66c5084243e71fbb5008d983f0aedd6af71/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/0973b9b064b7036675858e0bab49a563f0088799f12ff31329d9703871b7c891/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/d2ab71151ff627eee692944951b8c43bc4993d0823420d2449a3644f101b2b82/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144552680
"999 High Street Road, Glen Waverley, Vic 3150","$1,450,000 - $1,550,000",3 bedrooms,2 bathrooms,640 m² land size,2 parking spaces,"This corner allotment with access via Knights Drive and on a service road, presents an ideal canvas for future possibilities. Whether envisioning the development of distinct townhouses, each with its own street frontage (STCA), or crafting your dream home, the potential here is vast. ,Meanwhile, the existing 3-bedroom, 2-bathroom residence stands ready to provide a temporary rental income while awaiting plans and permits. The heart of this home lies in its kitchen, adorned with beautiful timber cabinetry, seamlessly connected to a cosy meals/family room, beyond its doors, a covered alfresco area beckons.,Nestled within the coveted Mount View Primary Catchment and in proximity to Highvale Secondary, Wesley College, the scenic Dandenong Creek Nature Trail, The Glen Shopping Centre, transportation hubs, as well as the convenience of Monash and East Link Freeways, this location offers both accessibility and serenity.","Calvin Huang,04336257...","Tori Liu,04304798...",143687160,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/4f3a3ad60b32122c9e882706580b514cb6b34371c955ff6e60c5cbc54d5c832f/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2f9c57a9c5ace695f9f7803493f0b35cdf6b1a3ed7fb399e4e002603b8de50a8/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2f9c57a9c5ace695f9f7803493f0b35cdf6b1a3ed7fb399e4e002603b8de50a8/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/89d85e272ed0a2e6714226deaf23a196b2f868cfbc21a3a0b114f127986b49a4/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/770264588d29cd69348497eb93d480c737790c209cd4f8044dea7aa5b3e375b4/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-143687160
"2/4 Allen Street, Glen Waverley, Vic 3150","Auction : $830,000 - $910,000",3 bedrooms,2 bathrooms,265 m² land size,2 parking spaces,"Tucked away in the serene suburb of Glen Waverley, this charming three-bedroom brick veneer residence is a haven of space and luminosity, boasting ample open areas bathed in natural light from its generously sized windows. The home unfolds with an inviting open plan layout, where the kitchen, equipped with a breakfast bar, dishwasher, gas cooktop, and electric oven, seamlessly flows into the spacious dining area. A step away, the separate formal lounge offers a quiet retreat.,The master bedroom is a private sanctuary, featuring a walk-in wardrobe and an ensuite for ultimate convenience. The additional bedrooms, each fitted with built-in robes, share access to the main bathroom, which includes a bath, shower, and toilet, catering to all your family's needs.,This home is loaded with desirable amenities, including polished timber floorboards, ducted heating, cooling for year-round comfort, a secure double lock-up garage, and a generously sized rear yard for outdoor enjoyment.,Situated in a highly sought-after locale, you're just a stroll away from Monash Aqualink and the vast expanses of Central Reserve. With over six bus routes nearby, public transport is easily accessible. The area is alive with local businesses, cafes, and restaurants for your convenience. Additionally, residing in this location places you within the coveted zones for Glen Waverley South Primary School and Glen Waverley Secondary College, making it an ideal home for families looking for quality education options.,Photo ID required at all open for inspections.","Ya Fei Dong,04506063...","Vita Liu,04120496...",144667500,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8ee6775e7b79c290260cf69f0757911b5be0b310aa9175e85964d9b032d7c33e/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8ee6775e7b79c290260cf69f0757911b5be0b310aa9175e85964d9b032d7c33e/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c3b64a48294bb76825d771e63dc045dc072a029762621022eb0609f8ca48f0c6/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/9b89ef18e7f695adbbfab4cb94cafc7bd68a374dbb02a0979d58e6ca7c5fe7a0/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/fb14e6f1e6cf2b5b6d9e74c237cc828d0dd8f50b9f75934f978136b8f8c8b53e/image.jpg",https://www.realestate.com.au/property-unit-vic-glen+waverley-144667500
"57  Garrission Drive, Glen Waverley, Vic 3150","$3,200,000 - $3,520,000",5 bedrooms,5 bathrooms,723 m² land size,2 parking spaces,"Built in 2017 (approx), this lavish 57square (approx.) Metricon presents all the finery of a contemporary showpiece – customised for extravagant ceiling heights and grand proportions with 5 bedrooms, 5 bathrooms, 6 Toilets and 2 kitchens.,Set along a promenade of new builds, the French Provincial styled façade makes a magnificent first impression to welcome you to the neighbourhood – zoned for highly respected Mount View Primary and Glen Waverley Secondary College (STSA), just a 15min walk to The Glen and 5min drive to the Eastlink on ramp.,Step through the dramatic double door entrance and you'll soon appreciate the abundant living space on offer – distinguished by wide hallways, towering ceilings and a choice of 4 separate living areas in which to relax and entertain.,A spectacular open plan family wing faces north for gorgeous natural light, connecting to a covered entertainer's deck that offers the perfect al fresco area for family celebrations or quiet nights overlooking the district.,A choice of a main kitchen and a hideaway preparation kitchen provides elite catering credentials with elegant stone bench tops, and Euro appliances including 2 gas cooktops and powerful extraction fans.,An ornate steel and timber staircase leads to the upper-level bedrooms and central rumpus – a palatial master suite enjoying street frontage, a lavish sized ensuite, walk in dressing room and a versatile retreat, office or nursery to meet the changing needs of the family.,Bejewelled drapery, central heating, evaporative cooling, solar panels, Colorbond fencing, electronic gates and a double garage with secure internal entry complete the top tier features and finishes, ready to welcome you to this stylish and spacious residence at the very heart of central Glen Waverley, surrounded by schools, shops, parks and transport connections for effortless modern living","Anna Du,04394179...","Jackie Chen,04337229...",144671856,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/703cec42fa86768a836114a228b196f7b7bd3f1260c49b306fa54ec46ba61dbc/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c7e318e31fd3b3747638b989dac5e9e5ecfc1b650facc8ce753d31a82388d988/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c7e318e31fd3b3747638b989dac5e9e5ecfc1b650facc8ce753d31a82388d988/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/1a9e7eed855db2718e9b6ae199005c4b8da694727bd66881b4ea3f20c35b712c/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/436b25ede97d241c5ca833e040c7eae79319da33c3d9bb1e0043cc90971fec56/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144671856
"1/14-16 Jordan Grove, Glen Waverley, Vic 3150","AUCTION  $650,000 - $700,000",2 bedrooms,1 bathroom,,2 parking spaces,"Practical and perfect for first homebuyers, downsizers and investors, this single level unit enjoys a carefree design with desired placement in the Mount View Primary and Glen Waverley Secondary Catchments (STSA). Embracing a homely feel upon entry, the residence takes you from the entry foyer through to a good-sized lounge room that's complemented by large windows and leads through to the kitchen and meals zone. A north-facing courtyard creates the ideal setting for barbeques with a covered area for dining and an open-air space for drying clothes or simply enjoying the sunshine. Stepping through to the two bedrooms, you'll find built-in-robes, comforting carpet and large windows for natural light, while the family bathroom is complemented by a 2-way toilet and full-sized laundry. Notably appointed with ducted heating, an air conditioning unit, alarm plus a single garage. From here you can walk to it all, including The Glen Shopping Centre, Glen Waverley Station, buses, Mount View Primary, Glen Waverley Secondary, Central Reserve and Monash Aquatic Centre, whilst only a short drive from EastLink and Monash Freeway. ,Photo ID required at all open for inspections.","Darryl Wickham,04105547...","Alan Zhang,04022000...",144556332,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/37401f6c565a8e82d03b5def4d11c07b84908da83ad2b7d3a1b8eb742de1083b/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/37401f6c565a8e82d03b5def4d11c07b84908da83ad2b7d3a1b8eb742de1083b/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/ec87aafd117e311c8266f0a41560212ae008f52a739f8c87cf2203a99a8ecffa/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2180b60f355f859f29952e3dd10a1a9a263503e56a228dd0ddad85bf1e57bdd1/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c8e732bf805578b62d8213056c0c0f61aba195036577f60cd236ebc1f0fbcf45/image.jpg",https://www.realestate.com.au/property-unit-vic-glen+waverley-144556332
"922 High Street Road, Glen Waverley, Vic 3150","Auction $1,650,000 - $1,800,000",5 bedrooms,3 bathrooms,565 m² land size,4 parking spaces,"A spacious and stylish sanctuary designed with family harmony in mind, this elevated residence exudes lifestyle appeal and offers a seamless blend of formal elegance and casual comfort, all within the catchment zones of two esteemed schools (STSA). Nestled conveniently on a service road, the home commands attention from its elevated position and welcomes you with a grand entrance foyer leading to a magnificent formal lounge featuring a cozy gas fireplace. Perfect for entertaining guests, the adjacent dining area is generously sized, while the expansive kitchen and family room area boasts premium finishes including stone benches, 900mm stainless steel appliances, a dishwasher, and a stunning waterfall island bench.,Newly renovated and newly landscaped, this home offers an additional layer of charm and appeal. A well-appointed study area complements the family space, and patio doors open onto a spectacular covered outdoor entertaining area, ideal for hosting BBQs with loved ones. Ascend the staircase to discover a fantastic retreat space and three bedrooms with ample storage, including a luxurious master suite with a walk-in robe and spa ensuite featuring dual vanities. Completing the upper level is a family bathroom and a separate toilet. The ground floor features a versatile study or fifth bedroom, alongside a powder room and a spacious laundry with ample storage and workspace.,Enhanced with solar panels, ducted heating, central and split system air conditioning, an alarm system, high ceilings, and under-stair storage, this home offers both comfort and convenience. A double garage with internal access adds to the appeal. Situated within the sought-after Mount View Primary and Highvale Secondary catchment areas (STSA), and in close proximity to Caulfield Grammar, The Glen Shopping Centre, Dandenong Creek Trail, public transportation options, Glen Waverley Train Station, as well as Monash and EastLink Freeways, this home truly offers the best of both worlds in terms of location and lifestyle.,Photo ID required at all open for inspections.","Winston Wei,04301460...","Hans Liu,04305955...",144671376,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/0290abf0a5da9adf20a0282c053420c06432382d707f147260678bf5a2ca8be1/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/0290abf0a5da9adf20a0282c053420c06432382d707f147260678bf5a2ca8be1/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/92fcefe58e5996e443f28b927ca3a94c029c94d2831c6c64b8dd75bcc0cf7f6a/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/9f30cb548b1c71676bcccdc95579e53961fc93ab9af5373fc3940d05418eabd6/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/3b4a1b31a22dc368477210a333dd49978a980b4cc97ac6a10e7edb1847b2099f/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144671376
"2,5 & 7/6-8 Saladin Avenue, Glen Waverley, Vic 3150","$1,550,000 - $1,705,000",4 bedrooms,2 bathrooms,200 m² land size,2 parking spaces,"Impressing with generous space and luxury inclusions, these magnificent new homes promise a blissful lifestyle in a sought-after neighbourhood. Showcasing flexible layouts with sun-drenched living areas designed for family enjoyment and relaxation, supported by divine kitchens equipped with premium Smeg/Bosch/Schweigen appliances, stone surfaces, and excellent storage.,Accommodation has been thoughtfully zoned to ensure harmonious family living, serviced by designer bathrooms and ensuites; matched outdoors with private courtyards and alfresco zones. Finishing touches include quality carpet and engineered timber floors, video intercom, ducted heating and cooling, a bio-ethanol fireplace, modern tapware, fixtures, and fittings, and an electric car charger.,In a central location walking distance from Holmesglen Institute of TAFE, zoned for Pinewood Primary School and Brentwood Secondary College, with proximity to Pinewood Shopping Centre, Monash Freeway and University, The Glen Shopping Centre, and Glen Waverley Train Station.,FeaturesÃÆ'Ã'Ãâ€'ÃÆ'Ã¢€'ÃÆ'Ã'Ã¢€'ÃÆ'Ã'Ãâ€'ÃÆ'¢€'¯¼ÃÆ'Ã'Ãâ€'ÃÆ'Ã¢€'ÃÆ'Ã'Ã¢€'…¡,•Floor to ceiling windows,•Feature wall with fireplace,•EV charger for cars,•Deck or paved alfresco.,•900mm SMEG or similar appliances,•Floor to ceiling tiles,•Video intercom,•Alarm (optional),•Stainless steel outdoor kitchen (optional),Photo ID required at all open inspections","Olivia Mo,04318649...","Zeng Shi,04095201...",144558544,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/400f30c3d00d6da5b64edc82edc7cfd27ff91bc2ff136c6ac0b1691daf6ab29e/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c3d36bbe902fed4f9428b5d63f592c08175113d2745cd0d6d2d27d0c1526e4a9/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c3d36bbe902fed4f9428b5d63f592c08175113d2745cd0d6d2d27d0c1526e4a9/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/f7169c56f003b9156d2261d31d4a529f4e06a2390cf77b08ff8d2116591d1f56/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/87c0b7c56a8149fdc52762aa163bc4d53d570c4d3f976abacc062b960e90cf71/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144558544
