URL,Full Address,Type,Images,Beds,Baths,Sq Ft,Price,Latitude,Longitude,City,Street,State,Zip Code,Year Built,Style,Lot,Agent Name,Agent Phone,Agent Email,Broker Name,MLS,Tax,Sold Date
https://www.zillow.com/homedetails/2420-Napa-Dr-34-Easton-PA-18040/2059099717_zpid/,2420 Napa Dr #34 Easton PA 18040,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/390f299768937130ae75327a53d5d7ed-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/390f299768937130ae75327a53d5d7ed-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/390f299768937130ae75327a53d5d7ed-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/390f299768937130ae75327a53d5d7ed-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/390f299768937130ae75327a53d5d7ed-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/390f299768937130ae75327a53d5d7ed-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/390f299768937130ae75327a53d5d7ed-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/390f299768937130ae75327a53d5d7ed-cc_ft_1536.jpg']",3,3,2540,614900,40.727314,-75.198555,Easton,2420 Napa Dr #34,PA,18040,,Single Family,,Kristin Nelson-Peck,6106916615,,Tuskes Realty,726073,,"['2024-04-19', '2024-02-03', '2023-10-23']"
https://www.zillow.com/homedetails/0-Paul-Rd-Milton-IN-47357/2053663227_zpid/,0 Paul Rd Milton IN 47357,LOT,"['https://photos.zillowstatic.com/fp/f3dccd58295286ac9e05be6a26aba284-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/f3dccd58295286ac9e05be6a26aba284-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/f3dccd58295286ac9e05be6a26aba284-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/f3dccd58295286ac9e05be6a26aba284-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/f3dccd58295286ac9e05be6a26aba284-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/f3dccd58295286ac9e05be6a26aba284-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/f3dccd58295286ac9e05be6a26aba284-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/f3dccd58295286ac9e05be6a26aba284-cc_ft_1536.jpg']",,,,337000,39.78838,-85.183365,Milton,0 Paul Rd,IN,47357,,Lot,,Tyler Fritz,,,Whitetail Properties,21957173,,"['2024-04-30', '2024-04-04', '2023-12-20']"
https://www.zillow.com/homedetails/404-S-Walnut-St-Cambridge-City-IN-47327/85767216_zpid/,404 S Walnut St Cambridge City IN 47327,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/66db7624785a24e0e65f09c33f8117d6-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/66db7624785a24e0e65f09c33f8117d6-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/66db7624785a24e0e65f09c33f8117d6-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/66db7624785a24e0e65f09c33f8117d6-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/66db7624785a24e0e65f09c33f8117d6-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/66db7624785a24e0e65f09c33f8117d6-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/66db7624785a24e0e65f09c33f8117d6-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/66db7624785a24e0e65f09c33f8117d6-cc_ft_1536.jpg']",3,3,2576,142900,39.808075,-85.17626,Cambridge City,404 S Walnut St,IN,47327,1994,Single Family,0.65 Acres,,,,,,1350.96,"['2021-12-31', '2021-12-08', '2021-12-03', '2021-11-23', '2006-12-01']"
https://www.zillow.com/homedetails/1300-Vera-Dr-Easton-PA-18040/67360002_zpid/,1300 Vera Dr Easton PA 18040,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/a312e31a50ff29b6436212d5a727b2f8-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/a312e31a50ff29b6436212d5a727b2f8-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/a312e31a50ff29b6436212d5a727b2f8-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/a312e31a50ff29b6436212d5a727b2f8-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/a312e31a50ff29b6436212d5a727b2f8-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/a312e31a50ff29b6436212d5a727b2f8-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/a312e31a50ff29b6436212d5a727b2f8-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/a312e31a50ff29b6436212d5a727b2f8-cc_ft_1536.jpg']",4,3,1852,390000,40.723442,-75.23983,Easton,1300 Vera Dr,PA,18040,2004,Single Family,"5,183 sqft",Leonidas Pitaoulis,6108678888,,Keller Williams Real Estate,734211,5531.19,"['2024-04-18', '2024-03-18', '2024-03-12', '2009-07-22', '2009-03-05', '2005-01-19']"
https://www.zillow.com/homedetails/7950-S-County-Road-575-E-Straughn-IN-47387/221127893_zpid/,7950 S County Road 575 E Straughn IN 47387,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/e2d86e806e387f7c123fb780f8a3ec05-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/e2d86e806e387f7c123fb780f8a3ec05-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/e2d86e806e387f7c123fb780f8a3ec05-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/e2d86e806e387f7c123fb780f8a3ec05-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/e2d86e806e387f7c123fb780f8a3ec05-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/e2d86e806e387f7c123fb780f8a3ec05-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/e2d86e806e387f7c123fb780f8a3ec05-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/e2d86e806e387f7c123fb780f8a3ec05-cc_ft_1536.jpg']",3,3,1664,245000,39.818607,-85.27673,Straughn,7950 S County Road 575 E,IN,47387,1900,Single Family,1.50 Acres,Julia Hoffman,7655243055,,Legacy Real Estate Partners Inc,202142457,278.36,"['2022-01-12', '2021-12-08', '2021-12-03', '2021-11-05', '2021-10-08', '2010-11-12']"
https://www.zillow.com/homedetails/318-W-Maple-St-Cambridge-City-IN-47327/85766918_zpid/,318 W Maple St Cambridge City IN 47327,SINGLE_FAMILY,"['https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=192x144&zoom=17&center=39.813926696777344,-85.17601013183594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=dy9lqQODOoqIGnOvqllfPB2qGXU=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=384x288&zoom=17&center=39.813926696777344,-85.17601013183594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=NdfIyq3CZRvN_0lVkiawVw-4Jd8=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=576x432&zoom=17&center=39.813926696777344,-85.17601013183594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=gkGs87OMRjgppXU5s-Q-UGiDWwI=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=768x576&zoom=17&center=39.813926696777344,-85.17601013183594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=VigeYxaRM-Iuyh1O_nJqu5Lkqj0=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=960x720&zoom=17&center=39.813926696777344,-85.17601013183594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=_xW2pWrC52TGliI-7_I2NSBL5cE=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=1152x864&zoom=17&center=39.813926696777344,-85.17601013183594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=zcPy-4nTSSHAk0F58gbIgKOe-P4=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=1344x1008&zoom=17&center=39.813926696777344,-85.17601013183594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=uoXkz6LJ5zItWyd_ajBvmDEI8wE=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=1536x1152&zoom=17&center=39.813926696777344,-85.17601013183594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=gauUYmOW8xn1K6Tz-MLdCwa4UfY=']",2,1,1071,15000,39.813927,-85.17601,Cambridge City,318 W Maple St,IN,47327,1900,Single Family,"4,094 sqft",,,,,,443.9,['2022-02-16']
https://www.zillow.com/homedetails/110-N-Dublin-St-Cambridge-City-IN-47327/2067533475_zpid/,110 N Dublin St Cambridge City IN 47327,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/4a291c7bae05b476413fe0942792be1e-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/4a291c7bae05b476413fe0942792be1e-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/4a291c7bae05b476413fe0942792be1e-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/4a291c7bae05b476413fe0942792be1e-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/4a291c7bae05b476413fe0942792be1e-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/4a291c7bae05b476413fe0942792be1e-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/4a291c7bae05b476413fe0942792be1e-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/4a291c7bae05b476413fe0942792be1e-cc_ft_1536.jpg']",3,1,1678,115500,39.81316,-85.20621,Cambridge City,110 N Dublin St,IN,47327,1900,Single Family,"9,147 sqft",Trish Smith,7652652663,,Better Homes and Gardens,13291,,"['2022-03-21', '2022-03-02', '2022-02-24', '2022-01-03', '2021-11-17']"
https://www.zillow.com/homedetails/86-Roseberry-St-Phillipsburg-NJ-08865/2059291966_zpid/,86 Roseberry St Phillipsburg NJ 08865,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/06a65587834ec51382600aada78fc374-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/06a65587834ec51382600aada78fc374-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/06a65587834ec51382600aada78fc374-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/06a65587834ec51382600aada78fc374-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/06a65587834ec51382600aada78fc374-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/06a65587834ec51382600aada78fc374-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/06a65587834ec51382600aada78fc374-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/06a65587834ec51382600aada78fc374-cc_ft_1536.jpg']",4,3,,549900,40.70409,-75.18113,Phillipsburg,86 Roseberry St,NJ,08865,,Single Family,0.27 Acres,Michael Del Cioppo,9087770599,,Realty One Group Next Door,3876102,,"['2024-04-18', '2024-03-15', '2024-01-31', '2024-01-06', '2023-11-28', '2023-08-30', '2023-08-30', '2023-05-03', '2023-04-13', '2023-04-04', '2023-03-16', '2023-02-10']"
https://www.zillow.com/homedetails/431-Dublin-Pike-Cambridge-City-IN-47327/85766587_zpid/,431 Dublin Pike Cambridge City IN 47327,MANUFACTURED,"['https://photos.zillowstatic.com/fp/673bea756a116b7c85307ef3db3dc00b-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/673bea756a116b7c85307ef3db3dc00b-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/673bea756a116b7c85307ef3db3dc00b-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/673bea756a116b7c85307ef3db3dc00b-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/673bea756a116b7c85307ef3db3dc00b-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/673bea756a116b7c85307ef3db3dc00b-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/673bea756a116b7c85307ef3db3dc00b-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/673bea756a116b7c85307ef3db3dc00b-cc_ft_1536.jpg']",3,2,1344,131000,39.82467,-85.21488,Cambridge City,431 Dublin Pike,IN,47327,1985,Manufactured,,Teresa Cook,7655292211,,ERA Integrity Real Estate,202148486,521.76,"['2022-04-05', '2022-01-05', '2021-12-14', '2021-11-22', '2021-11-19', '2012-02-28']"
https://www.zillow.com/homedetails/2992-N-Symonds-Creek-Rd-Cambridge-City-IN-47327/217943750_zpid/,2992 N Symonds Creek Rd Cambridge City IN 47327,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/7e0f128faebe5f6b19cdc3fd19c75b39-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/7e0f128faebe5f6b19cdc3fd19c75b39-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/7e0f128faebe5f6b19cdc3fd19c75b39-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/7e0f128faebe5f6b19cdc3fd19c75b39-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/7e0f128faebe5f6b19cdc3fd19c75b39-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/7e0f128faebe5f6b19cdc3fd19c75b39-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/7e0f128faebe5f6b19cdc3fd19c75b39-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/7e0f128faebe5f6b19cdc3fd19c75b39-cc_ft_1536.jpg']",4,1,2808,375000,39.87115,-85.20734,Cambridge City,2992 N Symonds Creek Rd,IN,47327,1887,Single Family,29.99 Acres,Theresa Volk,,,Trueblood Real Estate,21836294,2460.1,"['2022-04-12', '2022-02-17', '2022-02-11']"
https://www.zillow.com/homedetails/2610-W-Huddleston-St-Dublin-IN-47335/217945195_zpid/,2610 W Huddleston St Dublin IN 47335,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/db09a2ab78cfba31cd436552c4198579-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/db09a2ab78cfba31cd436552c4198579-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/db09a2ab78cfba31cd436552c4198579-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/db09a2ab78cfba31cd436552c4198579-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/db09a2ab78cfba31cd436552c4198579-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/db09a2ab78cfba31cd436552c4198579-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/db09a2ab78cfba31cd436552c4198579-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/db09a2ab78cfba31cd436552c4198579-cc_ft_1536.jpg']",3,2,1652,200000,39.808662,-85.217964,Dublin,2610 W Huddleston St,IN,47335,2001,Single Family,10 Acres,Damon Tyree,7659772775,,Better Homes and Gardens,13396,926.56,"['2022-04-13', '2022-03-23']"
https://www.zillow.com/homedetails/N-Gay-St-Cambridge-City-IN-47327/217944285_zpid/,N Gay St Cambridge city IN 47327,HOME_TYPE_UNKNOWN,"['https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=192x144&zoom=17&center=39.814491271972656,-85.16283416748047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=jZ2r-9T5MLqy07PbrIP0O2GDJZA=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=384x288&zoom=17&center=39.814491271972656,-85.16283416748047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=SG-wMaJPpMqvdDfL6zW2Hd2U424=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=576x432&zoom=17&center=39.814491271972656,-85.16283416748047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=eU_fdnwKZgZGXrU-QbhsHJ94FTE=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=768x576&zoom=17&center=39.814491271972656,-85.16283416748047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=yIAn_G5gt9hV2ecFjsHV4rBwvgA=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=960x720&zoom=17&center=39.814491271972656,-85.16283416748047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=lcLHpDn42zri3qBr8OwnhlZF5Po=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=1152x864&zoom=17&center=39.814491271972656,-85.16283416748047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=7BmgWqL0ZOY0vPYjyVJm3JMtp5k=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=1344x1008&zoom=17&center=39.814491271972656,-85.16283416748047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=TKZ6ubPQEl0z4dIjcD0ayCWP4fQ=', 'https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=1536x1152&zoom=17&center=39.814491271972656,-85.16283416748047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=9JXmDguxEt7vaM4F3oK1TkSP5iY=']",,,,258,39.81449,-85.162834,Cambridge city,N Gay St,IN,47327,,Home Type Unknown,,,,,,,60.6,['2021-12-30']
https://www.zillow.com/homedetails/306-E-Delaware-St-Cambridge-City-IN-47327/94629347_zpid/,306 E Delaware St Cambridge City IN 47327,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/170ccec4d2bc2703021ddd6972911977-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/170ccec4d2bc2703021ddd6972911977-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/170ccec4d2bc2703021ddd6972911977-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/170ccec4d2bc2703021ddd6972911977-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/170ccec4d2bc2703021ddd6972911977-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/170ccec4d2bc2703021ddd6972911977-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/170ccec4d2bc2703021ddd6972911977-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/170ccec4d2bc2703021ddd6972911977-cc_ft_1536.jpg']",2,1,1071,75000,39.81679,-85.16375,Cambridge City,306 E Delaware St,IN,47327,1964,Single Family,"10,018 sqft",Minnie Rector,7656987186,,Better Homes and Gardens,13403,694,"['2022-04-19', '2022-04-11', '2022-04-05']"
https://www.zillow.com/homedetails/9-Dale-Ave-Cambridge-City-IN-47327/85766953_zpid/,9 Dale Ave Cambridge City IN 47327,MANUFACTURED,"['https://maps.googleapis.com/maps/api/streetview?location=9+Dale+Ave%2C+Cambridge+City%2C+IN+47327&size=192x144&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=hfL76ChNr4-8e_YIMY0WMyOLxnc=', 'https://maps.googleapis.com/maps/api/streetview?location=9+Dale+Ave%2C+Cambridge+City%2C+IN+47327&size=384x288&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=7zEO-X187_zGrnAfGWqVkbppYxc=', 'https://maps.googleapis.com/maps/api/streetview?location=9+Dale+Ave%2C+Cambridge+City%2C+IN+47327&size=576x432&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=Rfix-ejP-Na8Uqn11Ij3n5DxJKw=', 'https://maps.googleapis.com/maps/api/streetview?location=9+Dale+Ave%2C+Cambridge+City%2C+IN+47327&size=768x576&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=ctwk2_kHCbLj3mGHVuRK4z5FPCI=', 'https://maps.googleapis.com/maps/api/streetview?location=9+Dale+Ave%2C+Cambridge+City%2C+IN+47327&size=960x720&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=-14NXRINeo7zUW8OTmVa_9e_o0Q=', 'https://maps.googleapis.com/maps/api/streetview?location=9+Dale+Ave%2C+Cambridge+City%2C+IN+47327&size=1152x864&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=OEz8VwWfgy9qwfqCn9zUDSX8MEw=', 'https://maps.googleapis.com/maps/api/streetview?location=9+Dale+Ave%2C+Cambridge+City%2C+IN+47327&size=1344x1008&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=zkkW51lVSbYNub__QfzT7s_49F8=', 'https://maps.googleapis.com/maps/api/streetview?location=9+Dale+Ave%2C+Cambridge+City%2C+IN+47327&size=1536x1152&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=QtuuyjG-QWsU2OUQPEAg8Rxjemg=']",2,1,896,170,39.8129,-85.182,Cambridge City,9 Dale Ave,IN,47327,1983,Manufactured,,,,,,,806.78,['2022-04-27']
https://www.zillow.com/homedetails/200-E-South-St-Milton-IN-47357/94631019_zpid/,200 E South St Milton IN 47357,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/b69c1065d8c1bb2c382b3603d465ea54-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/b69c1065d8c1bb2c382b3603d465ea54-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/b69c1065d8c1bb2c382b3603d465ea54-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/b69c1065d8c1bb2c382b3603d465ea54-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/b69c1065d8c1bb2c382b3603d465ea54-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/b69c1065d8c1bb2c382b3603d465ea54-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/b69c1065d8c1bb2c382b3603d465ea54-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/b69c1065d8c1bb2c382b3603d465ea54-cc_ft_1536.jpg']",4,2,2132,164000,39.783085,-85.15397,Milton,200 E South St,IN,47357,1920,Single Family,0.91 Acres,Susie Dudley,7654652561,,F.C. Tucker/Crossroads Real Estate,202152379,1711.62,"['2022-02-18', '2022-01-20', '2021-12-31', '2021-08-19', '2021-07-25', '2021-07-20', '2021-07-06', '2021-06-25', '2020-08-27', '2020-08-27', '2020-08-13', '2020-07-31']"
https://www.zillow.com/homedetails/815-E-Main-St-Cambridge-City-IN-47327/85766733_zpid/,815 E Main St Cambridge City IN 47327,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/a668d019977d39f408b481418081ed20-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/a668d019977d39f408b481418081ed20-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/a668d019977d39f408b481418081ed20-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/a668d019977d39f408b481418081ed20-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/a668d019977d39f408b481418081ed20-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/a668d019977d39f408b481418081ed20-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/a668d019977d39f408b481418081ed20-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/a668d019977d39f408b481418081ed20-cc_ft_1536.jpg']",4,4,3861,260000,39.81343,-85.15902,Cambridge City,815 E Main St,IN,47327,1964,Single Family,1.74 Acres,Donju Taylor,8127314333,,"Carpenter, REALTORS®",21832760,2710.14,"['2022-04-25', '2022-03-23', '2022-03-21', '2022-03-02', '2022-01-13', '2022-01-07']"
https://www.zillow.com/homedetails/414-Shawnee-Ave-Cambridge-City-IN-47327/85766888_zpid/,414 Shawnee Ave Cambridge City IN 47327,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/ad37f524f379017e96e05d9cfbd5104d-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/ad37f524f379017e96e05d9cfbd5104d-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/ad37f524f379017e96e05d9cfbd5104d-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/ad37f524f379017e96e05d9cfbd5104d-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/ad37f524f379017e96e05d9cfbd5104d-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/ad37f524f379017e96e05d9cfbd5104d-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/ad37f524f379017e96e05d9cfbd5104d-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/ad37f524f379017e96e05d9cfbd5104d-cc_ft_1536.jpg']",2,1,950,95000,39.81609,-85.177895,Cambridge City,414 Shawnee Ave,IN,47327,1959,Single Family,0.35 Acres,Erin Losekamp,7655410177,,AMERICAN HERITAGE,13359,1104.8,"['2022-03-24', '2022-02-21', '2022-02-18']"
https://www.zillow.com/homedetails/201-E-Front-St-Cambridge-City-IN-47327/99231435_zpid/,201 E Front St Cambridge City IN 47327,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/02a089bd3f55c810b71d1e0c1dcd5524-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/02a089bd3f55c810b71d1e0c1dcd5524-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/02a089bd3f55c810b71d1e0c1dcd5524-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/02a089bd3f55c810b71d1e0c1dcd5524-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/02a089bd3f55c810b71d1e0c1dcd5524-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/02a089bd3f55c810b71d1e0c1dcd5524-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/02a089bd3f55c810b71d1e0c1dcd5524-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/02a089bd3f55c810b71d1e0c1dcd5524-cc_ft_1536.jpg']",2,1,936,75000,39.813858,-85.16563,Cambridge City,201 E Front St,IN,47327,1930,Single Family,"10,585 sqft",Realtor Nonmember Meiar,,,NonMember MEIAR,202216737,765.62,['2022-05-05']
